framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,4,1,0.00419199988245964
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,4,1,0.0074592001736164095
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,8,128,0.005795200169086456
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,8,128,0.010476800054311753
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,8,64,0.004822399839758873
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,8,64,0.009151999652385712
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,8,32,0.0042559999972581865
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,8,32,0.00825600028038025
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,8,16,0.004220800101757049
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,8,16,0.008243200182914735
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,8,8,0.003891199827194214
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,8,8,0.0077344000339508055
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,8,4,0.004073600098490715
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,8,4,0.00756480023264885
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,8,2,0.003872000053524971
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,8,2,0.007651200145483017
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,8,1,0.004137599840760231
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,8,1,0.007599999755620956
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,2,8,0.007203199714422226
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,16,128,0.006025600060820579
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,16,64,0.004886399954557419
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,16,16,0.004182400181889534
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,2,1,0.007020799815654755
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,16,128,0.012303999811410903
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,16,64,0.009852799773216247
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,4,128,0.009251199662685394
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,16,8,0.00820159986615181
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,16,16,0.008019199967384339
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,16,4,0.003932800143957138
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,16,32,0.005033599957823753
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,16,4,0.00716480016708374
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,16,2,0.00419199988245964
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,4,4,0.007046400010585785
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,16,2,0.0076672002673149105
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,16,8,0.004150399938225746
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,16,1,0.003929600119590759
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,16,1,0.0070271998643875126
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,32,128,0.015423999726772308
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,32,64,0.005078399926424027
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,32,16,0.005183999985456466
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,32,64,0.01191679984331131
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,32,32,0.004358400031924248
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,32,32,0.009657599776983262
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,32,128,0.006150399893522262
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,32,16,0.008720000088214875
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,32,8,0.004112000018358231
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,32,8,0.007791999727487564
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,32,4,0.0042304001748561856
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,32,4,0.008115199953317642
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,32,2,0.004067200049757957
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,32,2,0.00772159993648529
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,32,1,0.004214400053024292
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,32,1,0.007711999863386154
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,48,128,0.0068512000143527985
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,48,128,0.018713599443435668
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,48,64,0.00535999983549118
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,48,64,0.013676799833774567
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,48,8,0.0040640000253915785
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,48,32,0.0046431999653577805
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,48,32,0.010979200154542923
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,48,16,0.004428799822926521
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,48,16,0.009331200271844864
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,48,8,0.008265600353479386
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,48,4,0.003964800015091896
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,16,32,0.00867839977145195
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,48,4,0.007878399640321731
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,48,2,0.004239999875426293
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,48,2,0.007964800298213958
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,48,1,0.0048351999372243885
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,48,1,0.007644800096750259
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,64,128,0.007545600086450577
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,64,128,0.022438399493694305
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,64,64,0.005811199918389321
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,64,64,0.015263999998569488
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,64,32,0.004742399975657463
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,64,32,0.011622399836778641
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,64,16,0.004316800087690353
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,64,2,0.004998400062322617
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,64,16,0.009612800180912017
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,64,8,0.003958399966359138
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,64,8,0.008531200140714646
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,64,4,0.004188799858093261
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,64,4,0.007952000200748443
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,64,2,0.008111999928951263
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,64,1,0.004793599992990494
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,64,1,0.007766400277614593
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,80,128,0.007891199737787246
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,80,128,0.025788798928260803
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,80,64,0.006041600182652473
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,80,64,0.017155200242996216
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,80,32,0.004966399818658829
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,80,32,0.01265919953584671
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,80,16,0.0048640001565217975
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,80,16,0.010047999769449234
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,80,8,0.004112000018358231
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,80,8,0.008700799942016602
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,80,1,0.007836800068616867
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,80,4,0.00398080013692379
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,80,4,0.008463999629020691
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,80,2,0.0039264000952243805
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,80,2,0.007872000336647034
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,80,1,0.0048767998814582825
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,96,128,0.008463999629020691
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,96,128,0.029267200827598573
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,96,64,0.006207999959588051
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,96,64,0.018438400328159334
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,96,32,0.005183999985456466
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,96,32,0.013174399733543396
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,96,16,0.004844800010323525
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,96,16,0.010486400127410889
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,96,8,0.004047999903559685
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,96,8,0.00899839997291565
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,96,4,0.004732799902558327
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,96,4,0.008406399935483932
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,96,2,0.004233599826693535
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,96,2,0.007983999699354172
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,96,1,0.004086399823427201
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,96,1,0.007836800068616867
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,128,128,0.010441599786281586
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,128,128,0.03654400110244751
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,128,64,0.00727040022611618
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,128,64,0.02229759991168976
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,128,32,0.005497600138187409
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,128,32,0.015091200172901154
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,128,4,0.008627200126647949
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,128,16,0.004543999955058098
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,128,16,0.011503999680280685
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,128,8,0.004239999875426293
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,128,8,0.009491200000047684
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,128,4,0.004150399938225746
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,128,2,0.004243199899792671
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,128,2,0.008111999928951263
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,128,1,0.003824000060558319
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,128,1,0.008191999793052674
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,160,128,0.012080000340938568
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,160,128,0.044284799695014955
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,160,64,0.007929600030183791
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,160,64,0.025699201226234435
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,160,32,0.005903999879956245
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,160,32,0.016892799735069276
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,160,16,0.0047680001705884935
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,160,16,0.012451200187206269
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,160,8,0.005033599957823753
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,160,8,0.010118400305509567
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,160,4,0.004076800122857094
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,160,4,0.008924800157546996
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,160,2,0.0047775998711586
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,160,2,0.008284799754619598
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,160,1,0.0038463998585939406
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,160,1,0.00782719999551773
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,192,128,0.016540800034999848
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,192,128,0.05314559936523437
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,192,64,0.008006399869918824
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,192,64,0.029017600417137145
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,192,32,0.006128000095486641
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,192,32,0.018361599743366243
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,192,16,0.0047520000487566
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,192,16,0.013209599256515502
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,192,8,0.0048096001148223875
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,192,8,0.010700800269842149
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,192,4,0.0040352001786232
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,192,4,0.009132800251245498
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,192,2,0.004147199913859367
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,192,2,0.008268799632787704
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,192,1,0.003779200091958046
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,192,1,0.008131200075149536
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,256,128,0.021689599752426146
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,256,128,0.06822400093078614
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,256,64,0.00952640026807785
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,256,64,0.03579840064048767
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,256,32,0.006838399916887283
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,256,16,0.005356800183653832
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,256,32,0.022012799978256226
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,256,16,0.015199999511241912
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,256,8,0.004374400153756142
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,256,8,0.01138240024447441
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,256,4,0.004399999976158142
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,256,4,0.0095040000975132
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,256,2,0.0049183998256921765
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,256,2,0.00843520015478134
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,256,1,0.003996799886226654
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,256,1,0.008060800284147263
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,320,128,0.023603199422359465
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,320,128,0.08298559784889221
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,320,64,0.01165120005607605
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,320,64,0.04525440037250519
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,320,32,0.0069760002195835115
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,320,32,0.024966399371623992
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,320,16,0.005872000008821487
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,320,16,0.016704000532627106
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,320,8,0.004774399846792221
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,320,8,0.01225920021533966
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,320,4,0.004294399917125702
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,320,4,0.01014079973101616
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,320,2,0.004009599983692169
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,320,2,0.008700799942016602
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,320,1,0.0040224000811576845
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,320,1,0.008284799754619598
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,384,128,0.02725439965724945
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,384,128,0.10015679597854614
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,384,64,0.01387840062379837
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,384,32,0.008217599987983704
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,384,64,0.053395199775695804
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,384,32,0.02945919930934906
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,384,16,0.006143999844789505
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,384,16,0.018403199315071107
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,384,8,0.004755200073122978
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,384,8,0.013033600151538849
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,384,4,0.004444799944758415
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,384,4,0.010204800218343735
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,384,2,0.004595199972391129
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,384,2,0.009318400174379349
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,384,1,0.004083200171589851
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,384,1,0.008268799632787704
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,512,128,0.032943999767303465
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,512,128,0.1248095989227295
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,512,64,0.018694399297237395
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,512,64,0.06697919964790344
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,512,32,0.009532800316810608
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,512,32,0.0358240008354187
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,512,16,0.006905599683523178
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,512,16,0.02197439968585968
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,512,8,0.005248000100255013
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,512,8,0.015065599977970124
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,512,4,0.004588799923658371
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,512,4,0.011395200341939925
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,512,2,0.004179200157523155
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,512,2,0.009728000313043595
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,512,1,0.004073600098490715
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,512,1,0.008700799942016602
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,768,128,0.044854399561882016
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,fp8,768,128,0.18314239978790284
SGLang,0.5.6.post2,NVIDIA H200,mla_gen_pre,default,float16,768,64,0.02524479925632477
