framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,65536,128,0.4043911033206516
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,65536,64,0.3532417880164252
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,65536,64,0.42722755008273655
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,65536,32,0.3471208943261041
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,65536,32,0.4308577908409967
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,65536,1536,1.3805440266927083
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,65536,2048,1.8360640207926433
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,65536,27.202348497178818
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,65536,20.27570258246528
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,65536,512,0.5348533524407281
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,16384,3.9460932413736978
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,16384,6.731379614935981
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,12288,5.02475823296441
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,65536,768,0.7153440051608615
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,12288,2.946943071153429
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,10240,4.221652560763888
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,10240,2.4600577884250217
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,65536,1024,0.8884408738878039
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,8192,3.3719974093967013
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,8192,1.910777833726671
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,65536,256,0.3992311159769694
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,7168,2.946608861287435
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,7168,1.6957751380072699
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,65536,128,0.3765422238243951
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,6144,2.4510436587863498
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,6144,1.426269319322374
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,65536,14.834604899088541
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,5120,2.078716490003798
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,5120,1.184332423739963
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,16384,3.508454216851128
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,4096,1.6381137635972765
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,4096,0.8481040000915527
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,12288,2.656928804185655
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,3584,1.427286254035102
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,3584,0.7404738002353244
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,10240,2.215846167670356
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,3072,1.1659048928154838
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,3072,0.586343977186415
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,8192,1.8112017313639324
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,2560,0.9683653513590494
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,2560,0.49197864532470703
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,7168,1.5308621724446614
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,2048,0.7577342457241483
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,2048,0.39413777987162274
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,6144,1.2900106641981337
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,1536,0.5812613169352213
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,1536,0.3014204502105713
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,5120,1.0705191294352214
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,1024,0.3939990997314453
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,1024,0.22638045416937935
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,4096,0.8572862413194445
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,768,0.3090195655822754
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,3584,0.7116150856018066
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,768,0.18943733639187285
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,512,0.2205351061291165
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,512,0.15332178274790445
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,2560,0.5054871241251627
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,256,0.1313777764638265
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,256,0.12621155050065783
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,3072,0.6144942177666558
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,128,0.09313866827223037
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,128,0.10912888579898411
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,64,0.08716355429755317
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,64,0.11518577734629314
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,16384,32,0.0871608919567532
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,16384,32,0.11524266666836208
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,1536,0.32392533620198566
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,2048,0.4228275616963704
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,768,0.19206844435797799
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,65536,20.14815436469184
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,65536,15.417516072591146
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,16384,4.917065090603299
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,16384,2.994079165988498
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,12288,3.6790317959255643
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,12288,2.2061680687798395
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,1024,0.23867644204033744
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,10240,3.0643102857801647
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,10240,1.8310489654541016
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,256,0.09950844446818034
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,8192,2.4200657738579645
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,8192,1.3838941786024306
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,512,0.1522293355729845
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,7168,2.0919626024034286
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,7168,1.263887087504069
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,16384,128,0.09236977497736613
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,6144,1.7215742535061305
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,6144,0.9920541975233289
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,65536,11.038044399685331
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,5120,1.4355715645684137
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,5120,0.8551191223992242
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,16384,2.687891642252604
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,4096,1.1464355256822374
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,4096,0.648746649424235
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,12288,2.060455110337999
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,3584,1.0097217559814453
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,3584,0.5494533114963108
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,10240,1.6342835956149633
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,8192,1.2976889080471463
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,3072,0.8223448859320747
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,3072,0.45836443371242946
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,2560,0.6956559816996256
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,2560,0.37596978081597227
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,7168,1.1421857410007052
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,2048,0.5503964424133301
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,2048,0.3003013398912218
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,6144,0.8959031634860568
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,5120,0.7721982002258301
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,1536,0.4138791031307644
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,1536,0.22881688012017143
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,1024,0.28676266140407985
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,1024,0.1724382241566976
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,3584,0.5450222227308485
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,768,0.22674844000074598
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,768,0.14741422070397273
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,4096,0.6210746765136719
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,512,0.16579911443922254
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,2560,0.39504088295830625
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,512,0.12319289313422309
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,256,0.10171111424763997
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,256,0.09744177924262153
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,3072,0.4590257538689508
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,128,0.06884533166885376
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,128,0.08477333519193862
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,64,0.06270933151245117
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,1536,0.24909777111477324
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,768,0.14638045099046496
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,64,0.08912711011038886
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,12288,32,0.06328177452087402
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,12288,32,0.0901671118206448
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,2048,0.3201457659403483
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,65536,13.481540256076388
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,65536,17.233837551540798
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,16384,4.136005401611328
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,16384,2.521134270562066
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,12288,3.0652258131239147
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,12288,1.7555529276529949
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,1024,0.18157154983944365
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,10240,2.454266654120551
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,10240,1.5231182310316298
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,512,0.11557155185275608
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,8192,2.043535020616319
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,128,0.07049600283304851
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,12288,256,0.07523288991716173
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,8192,1.1879119873046875
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,7168,1.7885386149088542
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,7168,1.0457519955105252
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,6144,1.4039920171101887
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,6144,0.8657111061943902
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,16384,2.259770711263021
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,5120,1.1804702546861436
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,65536,9.203088548448351
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,5120,0.7083839840359158
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,12288,1.6421715418497722
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,4096,0.5333111021253798
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,4096,0.9854364395141602
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,3584,0.8254186842176648
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,3584,0.45306046803792316
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,10240,1.3515262603759766
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,3072,0.705352889166938
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,3072,0.38369332419501406
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,8192,1.0174212985568576
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,2560,0.5682995584275987
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,2560,0.31389689445495605
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,7168,0.9278924730088977
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,2048,0.47112443712022567
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,5120,0.63064087761773
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,2048,0.25760889053344727
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,6144,0.7988142437405057
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,1536,0.3580177889929877
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,1536,0.19799999396006265
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,1024,0.24724978870815703
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,1024,0.14822044637468126
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,3584,0.45161067114935977
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,768,0.19214488400353325
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,768,0.12576266129811606
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,2560,0.33015110757615834
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,4096,0.5185768869188097
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,512,0.13871199554867214
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,512,0.10381066799163818
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,3072,0.3809191120995416
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,256,0.08635733524958293
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,256,0.08207911252975464
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,2048,0.26602223184373647
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,128,0.06180177794562446
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,128,0.072781331009335
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,64,0.05654578076468574
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,64,0.07699111435148451
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,768,0.12448622120751275
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,1536,0.20980000495910645
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,10240,32,0.05696088737911648
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,10240,32,0.07696533203125
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,65536,7.864315456814236
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,65536,13.250189039442274
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,16384,3.3425680796305337
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,16384,2.0001129574245877
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,12288,2.500440809461806
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,12288,1.4377164840698242
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,1024,0.15601600541008845
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,10240,2.0672825707329645
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,10240,1.1699342727661133
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,512,0.09854577647315131
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,8192,1.6429973178439672
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,8192,0.9375502268473307
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,128,0.06118488974041409
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,10240,256,0.06487822532653809
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,7168,0.8212186495463053
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,7168,1.4294284184773762
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,6144,1.2315919664171007
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,6144,0.6739884482489692
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,8192,16384,1.8054080539279516
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,8192,65536,7.408827039930556
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,5120,0.9648097356160482
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,5120,0.5656542248196071
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,4096,0.762773354848226
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,4096,0.42836088604397243
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8_block,8192,8192,12288,1.249243524339464
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,float16,8192,8192,3584,0.6396737628512913
SGLang,0.5.6.post2,NVIDIA H200,gemm,sglang,fp8,8192,8192,3584,0.355039119720459
