framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,7168,2048,0.08519573211669922
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,7168,1536,0.07099733352661133
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,7168,512,0.043348264694213864
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,7168,256,0.03911679983139038
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,7168,768,0.04795733292897542
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,7168,128,0.035359998544057206
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,12288,0.32167145411173503
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,65536,4.461641438802084
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,16384,0.43247038523356124
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,65536,3.3981493631998694
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,10240,0.27364587783813477
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,8192,0.22196799914042153
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,7168,0.198963197072347
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,6144,0.17613120079040528
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,3072,0.1017525355021159
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,4096,0.12639466921488446
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,3584,0.1154741366704305
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,5120,0.15489706993103028
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,1024,0.04956053495407105
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,1536,0.06311359802881876
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,2048,0.07536640167236328
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,2560,0.08912320137023926
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,512,0.03857066631317139
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,256,0.035293865203857425
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,128,0.032494932413101196
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,768,0.04239253203074138
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,10240,0.23490559260050453
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,12288,0.2727605183919271
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,65536,6.512128194173177
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,8192,0.19145493507385253
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,16384,0.36205120086669923
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,7168,0.17162240346272786
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,4096,0.10929493109385173
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,5120,0.13663466771443683
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,6144,0.15264320373535156
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,3584,0.09932906627655029
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,3072,0.08768746852874756
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,2048,0.06539946794509888
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,2560,0.07847253481547037
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,768,0.036660265922546384
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,512,0.03344959815343221
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,1024,0.042529066403706864
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,128,0.029625600576400755
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,256,0.03174293239911397
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,1536,0.054819198449452725
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,8192,65536,2.287994639078776
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,8192,0.1596735954284668
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,10240,0.19431999524434407
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,12288,0.2274986743927002
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,7168,65536,2.1741620381673177
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,7168,0.1439008076985677
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,16384,0.2964810689290365
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,6144,0.12875093619028727
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,5120,0.11502827008565267
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,3584,0.08441279729207357
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,3072,0.0762880007425944
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,4096,0.09312000274658203
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,2560,0.06557013193766276
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,512,0.028329600890477497
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,1024,0.03584106763203938
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,768,0.0310591995716095
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,2048,0.05539520184199015
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,128,0.02587413390477498
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,256,0.02758079965909322
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,1536,0.04614826838175456
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,8192,0.15564799308776855
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,10240,0.19192959467569987
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,12288,0.22121706008911132
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,7168,0.1404245376586914
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,5120,0.11253440380096436
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,6144,0.12636160055796306
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,16384,0.28883625666300455
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,4096,0.09113600254058837
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,3072,0.07355626424153647
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,2560,0.06406720081965128
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,3584,0.0823637326558431
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,2048,0.05461333195368449
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,768,0.03017279903093974
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,1024,0.03461120128631592
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,256,0.027102933327356978
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,1536,0.04457813501358032
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,128,0.025461333990097045
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,512,0.027515733242034913
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,6144,65536,1.838494873046875
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,10240,0.17203092575073242
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,12288,0.19862079620361328
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,7168,0.12683946291605633
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,16384,0.25722880363464357
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,8192,0.1401546637217204
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,6144,0.1145855983098348
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,4096,0.08301226298014322
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,3072,0.06669759750366211
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,3584,0.07502506573994955
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,5120,0.10270720322926838
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,1024,0.031128533681233722
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,1536,0.04102613528569539
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,2048,0.04888533353805542
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,2560,0.05857280095418295
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,768,0.026693334182103474
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,256,0.02518826723098755
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,128,0.023893332481384276
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3072,512,0.02505386670430501
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,10240,0.15270934104919434
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,12288,0.17483305931091309
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,16384,0.227292807896932
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,5120,65536,1.5183947245279947
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,8192,0.12468907038370769
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,7168,0.11335679690043132
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,4096,0.07444586753845214
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,5120,0.09365866978963217
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,3584,0.06771626472473144
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,6144,0.10229653517405193
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,1536,0.03638826608657837
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,2048,0.04348586797714234
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,2560,0.05280426740646362
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,3072,0.06055253346761068
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,256,0.023552000522613525
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,512,0.022660267353057862
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,1024,0.02764799992243449
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,128,0.02218666672706604
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2560,768,0.024027733008066814
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,4096,65536,1.1914943695068358
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,10240,0.133462397257487
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,8192,0.109225598971049
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,12288,0.15230080286661785
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,3584,65536,1.1573258717854817
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,6144,0.09079360167185466
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,7168,0.09966933727264404
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,16384,0.1962997277577718
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,5120,0.08253440062204996
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,4096,0.066594131787618
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,3584,0.06024640003840128
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,2560,0.045672531922658285
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,2048,0.038365864753723146
TRTLLM,1.0.0rc6,NVIDIA B200,gemm,torch_flow,nvfp4,8192,2048,3072,0.052765866120656334
