framework,version,device,op_name,kernel_source,m,k,quant_dtype,latency
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,5120,fp8,0.041031463940938324
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,4096,fp8,0.018456532557805386
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,3584,fp8,0.019026132424672448
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,3072,fp8,0.017161601781845098
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,2560,fp8,0.017124265432357788
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,2048,fp8,0.014506666858990987
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,1536,fp8,0.014485332369804378
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,1024,fp8,0.012885334094365439
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,768,fp8,0.013333333035310112
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,512,fp8,0.012795732915401458
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,256,fp8,0.012330667674541475
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,128,fp8,0.01060373286406199
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,64,fp8,0.009121067076921462
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,32,fp8,0.009419733037551245
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,4096,65536,fp8,0.0
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,16384,fp8,0.0
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,12288,fp8,0.0520960013071696
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,10240,fp8,0.04318506717681886
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,8192,fp8,0.034447995821634936
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,7168,fp8,0.03221440315246581
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,6144,fp8,0.02829760313034057
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,5120,fp8,0.028072532018025717
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,4096,fp8,0.025203200181325273
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,3584,fp8,0.02650240262349447
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,3072,fp8,0.024924800793329878
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,2560,fp8,0.023473066091537476
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,2048,fp8,0.020578132073084517
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,1536,fp8,0.02158186634381612
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,1024,fp8,0.02069013317426046
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,768,fp8,0.018913066387176512
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,512,fp8,0.020043733716011047
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,256,fp8,0.016083199282487234
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,128,fp8,0.014079999923706055
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,64,fp8,0.014314666390419006
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,32,fp8,0.013894399752219516
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,2048,65536,fp8,1.0138528188069662
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,16384,fp8,0.09658239682515463
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,12288,fp8,0.03132586479187011
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,10240,fp8,0.027353600660959883
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,8192,fp8,0.023669332265853882
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,7168,fp8,0.026619734366734822
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,6144,fp8,0.023364265759785965
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,5120,fp8,0.02345386544863383
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,4096,fp8,0.021400532126426692
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,3584,fp8,0.020726400613784793
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,3072,fp8,0.02237440049648285
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,2560,fp8,0.020678401986757917
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,2048,fp8,0.020167466004689535
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,1536,fp8,0.020125866929690046
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,1024,fp8,0.01861760020256043
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,768,fp8,0.01785386651754379
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,512,fp8,0.0160629337032636
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,256,fp8,0.01436160107453664
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,128,fp8,0.013999999562899271
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,64,fp8,0.014805333813031514
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,32,fp8,0.013799466192722319
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,1024,65536,fp8,0.0
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,16384,fp8,0.08992319504419964
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,12288,fp8,0.0270197331905365
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,10240,fp8,0.026537601153055822
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,8192,fp8,0.025209599733352663
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,7168,fp8,0.02247466842333476
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,6144,fp8,0.022172800699869797
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,5120,fp8,0.021290664871533707
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,4096,fp8,0.021690664688746135
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,3584,fp8,0.023645864923795064
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,3072,fp8,0.020878932873407998
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,2560,fp8,0.01957226594289144
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,2048,fp8,0.019721600413322448
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,1536,fp8,0.01891840050617854
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,1024,fp8,0.01750186582406362
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,768,fp8,0.016203732788562776
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,512,fp8,0.015343999862670899
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,256,fp8,0.015166932841142018
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,128,fp8,0.014236800372600557
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,64,fp8,0.014149333288272222
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,32,fp8,0.01320746640364329
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,768,65536,fp8,0.1089664061864217
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,16384,fp8,0.023254398504892988
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,12288,fp8,0.027761067946751906
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,10240,fp8,0.023937066396077473
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,8192,fp8,0.021892267465591427
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,7168,fp8,0.02214399973551432
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,6144,fp8,0.02393813530604045
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,5120,fp8,0.023425064484278363
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,4096,fp8,0.022098133961359664
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,3584,fp8,0.020623999834060668
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,3072,fp8,0.019897600015004475
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,2560,fp8,0.020310398936271665
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,2048,fp8,0.019023999571800232
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,1536,fp8,0.017446400225162504
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,1024,fp8,0.016261333723862965
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,768,fp8,0.016276267170906068
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,512,fp8,0.01696639955043793
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,256,fp8,0.01420266677935918
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,128,fp8,0.014240000148614249
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,64,fp8,0.014451199521621067
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,32,fp8,0.01435519978404045
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,512,65536,fp8,0.0
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,16384,fp8,0.05855252941449483
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,12288,fp8,0.022438398996988934
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,10240,fp8,0.022905600070953366
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,8192,fp8,0.024446934461593628
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,7168,fp8,0.022427734732627873
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,6144,fp8,0.022375467419624328
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,5120,fp8,0.021217067042986554
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,4096,fp8,0.020978132883707683
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,3584,fp8,0.02051413357257843
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,3072,fp8,0.021275733908017475
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,2560,fp8,0.019426133235295615
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,2048,fp8,0.017238398889700572
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,1536,fp8,0.017182934284210204
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,1024,fp8,0.01573119958241781
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,768,fp8,0.014988799393177031
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,512,fp8,0.015581866602102916
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,256,fp8,0.01482879916826884
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,128,fp8,0.014650665720303853
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,64,fp8,0.014403199901183446
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,32,fp8,0.014637866864601771
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,384,65536,fp8,0.06182079712549845
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,16384,fp8,0.0
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,12288,fp8,0.10901973247528074
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,10240,fp8,0.10414613087972006
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,8192,fp8,0.0995861291885376
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,7168,fp8,0.09861867030461631
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,6144,fp8,0.09555412530899049
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,5120,fp8,0.09377919832865397
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,4096,fp8,0.09494080543518067
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,3584,fp8,0.08765120108922324
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,3072,fp8,0.08370986382166544
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,2560,fp8,0.07962239980697632
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,2048,fp8,0.07479360302289328
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,1536,fp8,0.07255146503448485
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,1024,fp8,0.06785173018773397
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,768,fp8,0.06851306557655334
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,512,fp8,0.06575466394424438
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,256,fp8,0.06362026433149973
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,128,fp8,0.06267306903998057
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,64,fp8,0.06150400340557098
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,32,fp8,0.06143253147602082
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,256,65536,fp8,0.1659189542134603
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,16384,fp8,0.10885759989420572
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,12288,fp8,0.11005759239196777
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,10240,fp8,0.09882773955663045
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,8192,fp8,0.10330133438110353
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,7168,fp8,0.09646933476130168
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,6144,fp8,0.09386879205703735
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,5120,fp8,0.09053546190261841
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,4096,fp8,0.08395093282063802
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,3584,fp8,0.08049173355102537
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,3072,fp8,0.07835413018862407
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,2560,fp8,0.07435946464538574
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,2048,fp8,0.07315413355827331
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,1536,fp8,0.06782933473587036
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,1024,fp8,0.06733973423639933
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,768,fp8,0.06595306595166525
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,512,fp8,0.06392853260040283
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,256,fp8,0.06295466820398968
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,128,fp8,0.06197333335876465
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,64,fp8,0.06145919760068258
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,32,fp8,0.06212693552176157
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,192,65536,fp8,0.14487999280293784
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,16384,fp8,0.10458665688832602
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,12288,fp8,0.09908586740493774
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,10240,fp8,0.09675520261128742
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,8192,fp8,0.09302614132563274
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,7168,fp8,0.09329813718795775
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,6144,fp8,0.09209386905034384
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,5120,fp8,0.08577173550923664
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,4096,fp8,0.07963733673095703
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,3584,fp8,0.07574293216069539
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,3072,fp8,0.07497813304265341
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,2560,fp8,0.07250026464462281
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,2048,fp8,0.0687818686167399
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,1536,fp8,0.06831573049227396
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,1024,fp8,0.06731626590092976
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,768,fp8,0.06451519727706909
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,512,fp8,0.06403839886188507
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,256,fp8,0.06253332992394765
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,128,fp8,0.06143999894460042
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,64,fp8,0.06293333073457082
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,32,fp8,0.06183466911315918
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,160,65536,fp8,0.14543573061625162
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,16384,fp8,0.10629547039667764
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,12288,fp8,0.09723306496938068
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,10240,fp8,0.09458239873250326
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,8192,fp8,0.09222720464070638
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,7168,fp8,0.0871882677078247
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,6144,fp8,0.0872543970743815
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,5120,fp8,0.08033600052197774
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,4096,fp8,0.07433600227038066
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,3584,fp8,0.07286719878514608
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,3072,fp8,0.07221013307571411
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,2560,fp8,0.06838506857554118
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,2048,fp8,0.06904746890068053
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,1536,fp8,0.06727679967880248
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,1024,fp8,0.06497493187586466
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,768,fp8,0.06469119787216186
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,512,fp8,0.06342720091342927
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,256,fp8,0.06251093447208406
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,128,fp8,0.06279467046260832
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,64,fp8,0.061389867464701334
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,32,fp8,0.06173759798208873
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,128,65536,fp8,0.12328319549560549
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,16384,fp8,0.09424320062001545
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,12288,fp8,0.09334294001261392
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,10240,fp8,0.09036586284637452
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,8192,fp8,0.08457813660303752
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,7168,fp8,0.080458668867747
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,6144,fp8,0.07588693499565125
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,5120,fp8,0.07452372908592222
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,4096,fp8,0.07224533160527546
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,3584,fp8,0.07179093559583027
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,3072,fp8,0.06687039732933045
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,2560,fp8,0.06764586369196574
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,2048,fp8,0.0677013337612152
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,1536,fp8,0.06465600331624348
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,1024,fp8,0.06468480428059895
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,768,fp8,0.0635061373313268
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,512,fp8,0.062377602855364485
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,256,fp8,0.06306346952915191
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,128,fp8,0.061356800794601436
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,64,fp8,0.062181334694226584
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,32,fp8,0.06144533554712931
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,96,65536,fp8,0.12224853833516439
TRTLLM,1.0.0rc6,NVIDIA B200,compute_scale,torch_ops,80,16384,fp8,0.09626560211181641
