framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,16384,96,2,128,1,float16,fp8,0,25.063364664713543
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,16384,96,4,128,1,fp8,fp8,0,17.061594645182293
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,128,1,float16,float16,0,25.39344533284505
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,128,1,float16,float16,0,12.897008260091146
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,128,1,fp8,fp8,0,17.208805084228516
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,128,1,float16,fp8,0,25.2684809366862
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,128,1,float16,fp8,0,13.133920033772787
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,128,1,fp8,fp8,0,8.835802714029947
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,128,1,float16,float16,0,12.909322102864584
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,128,1,float16,float16,0,12.946389516194662
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,128,1,float16,fp8,0,12.901925404866537
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,128,1,fp8,fp8,0,8.871327718098959
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,128,1,fp8,fp8,0,8.729434967041016
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,128,1,float16,fp8,0,13.146400451660156
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,128,1,float16,float16,0,13.137045542399088
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,128,1,float16,fp8,0,12.911226908365885
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,128,1,fp8,fp8,0,8.692250569661459
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,128,1,float16,float16,0,12.94100824991862
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,128,1,float16,fp8,0,12.937488555908203
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,128,1,fp8,fp8,0,8.69107755025228
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,128,1,float16,float16,0,59.98489888509115
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,128,1,fp8,fp8,0,39.139862060546875
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,128,1,float16,fp8,0,62.62706502278646
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,128,1,float16,float16,0,60.46369425455729
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,128,1,float16,fp8,0,60.025594075520836
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,128,1,float16,float16,0,60.09760538736979
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,128,1,fp8,fp8,0,38.92243194580078
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,128,1,float16,fp8,0,60.36670939127604
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,128,1,float16,float16,0,29.1332270304362
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,128,1,fp8,fp8,0,38.954121907552086
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,128,1,float16,float16,0,62.22354634602865
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,128,1,float16,fp8,0,61.75895690917969
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,128,1,fp8,fp8,0,39.02717844645182
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,128,1,float16,fp8,0,29.041765848795574
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,128,1,float16,fp8,0,29.171658833821613
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,128,1,fp8,fp8,0,19.659119923909504
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,128,1,float16,float16,0,28.973988850911457
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,128,1,float16,float16,0,29.419606526692707
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,128,1,fp8,fp8,0,19.979573567708332
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,128,1,float16,fp8,0,29.307637532552082
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,128,1,fp8,fp8,0,19.832324981689453
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,128,1,float16,float16,0,29.178250630696613
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,128,1,float16,fp8,0,28.966959635416668
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,128,1,fp8,fp8,0,19.62806447347005
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,128,1,float16,fp8,0,29.424550374348957
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,128,1,float16,float16,0,28.902089436848957
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,128,1,fp8,fp8,0,19.71298090616862
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,128,1,float16,float16,0,14.69919459025065
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,128,1,float16,fp8,0,14.630650838216146
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,128,1,fp8,fp8,0,10.01154645284017
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,128,1,float16,fp8,0,14.725120544433594
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,128,1,float16,float16,0,15.06924819946289
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,128,1,float16,float16,0,14.658485412597656
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,128,1,fp8,fp8,0,9.903877258300781
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,128,1,fp8,fp8,0,10.209802627563477
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,128,1,float16,fp8,0,14.57483164469401
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,128,1,float16,float16,0,14.742293039957682
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,128,1,float16,fp8,0,14.812335968017578
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,128,1,fp8,fp8,0,9.957199732462565
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,128,1,float16,float16,0,15.02029291788737
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,128,1,float16,fp8,0,14.549631754557291
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,1,128,1,float16,float16,0,7.533498764038086
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,1,128,1,float16,fp8,0,7.393861134847005
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,128,1,fp8,fp8,0,9.944175720214844
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,1,128,1,fp8,fp8,0,5.083210627237956
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,2,128,1,float16,float16,0,7.484202702840169
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,96,128,1,float16,float16,0,7.6149546305338545
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,96,128,1,float16,fp8,0,7.579914728800456
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,2,128,1,float16,fp8,0,7.660495758056641
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,96,128,1,fp8,fp8,0,5.294336001078288
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,2,128,1,fp8,fp8,0,5.061312039693196
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,4,128,1,float16,float16,0,7.496026357014974
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,4,128,1,float16,fp8,0,7.550048192342122
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,4,128,1,fp8,fp8,0,5.085381189982097
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,8,128,1,float16,float16,0,7.742122650146484
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,8,128,1,fp8,fp8,0,5.215440114339192
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,12288,96,8,128,1,float16,fp8,0,7.582090377807617
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,1,128,1,fp8,fp8,0,27.924916585286457
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,1,128,1,float16,fp8,0,40.59442647298177
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,1,128,1,float16,float16,0,40.976539611816406
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,2,128,1,fp8,fp8,0,27.98748779296875
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,2,128,1,float16,float16,0,41.89214833577474
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,2,128,1,float16,fp8,0,40.61248524983724
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,4,128,1,float16,float16,0,41.30241139729818
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,4,128,1,float16,fp8,0,40.739898681640625
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,1,128,1,float16,float16,0,20.51263427734375
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,4,128,1,fp8,fp8,0,27.914751688639324
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,8,128,1,float16,float16,0,41.04710896809896
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,8,128,1,float16,fp8,0,40.74628702799479
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,10240,96,8,128,1,fp8,fp8,0,28.219622294108074
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,1,128,1,float16,fp8,0,20.495450337727863
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,1,128,1,fp8,fp8,0,13.96511967976888
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,96,128,1,fp8,fp8,0,14.656176249186197
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,96,128,1,float16,fp8,0,20.406869252522785
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,96,128,1,float16,float16,0,21.161717732747395
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,2,128,1,float16,float16,0,20.56540298461914
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,2,128,1,float16,fp8,0,20.40875244140625
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,2,128,1,fp8,fp8,0,14.014373779296875
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,4,128,1,float16,float16,0,20.607135772705078
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,4,128,1,float16,fp8,0,20.589642842610676
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,4,128,1,fp8,fp8,0,14.137327829996744
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,8,128,1,float16,float16,0,20.39532216389974
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,8,128,1,float16,fp8,0,20.92433039347331
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,1,128,1,float16,float16,0,10.382975896199545
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,10240,96,8,128,1,fp8,fp8,0,14.138496398925781
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,1,128,1,float16,fp8,0,10.521957397460938
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,1,128,1,fp8,fp8,0,7.091663996378581
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,96,128,1,float16,float16,0,10.524208068847656
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,2,128,1,float16,float16,0,10.624261220296225
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,2,128,1,float16,fp8,0,10.44054921468099
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,2,128,1,fp8,fp8,0,7.07421875
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,4,128,1,float16,float16,0,10.749893188476562
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,96,128,1,fp8,fp8,0,7.2157440185546875
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,96,128,1,float16,fp8,0,10.617626825968424
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,4,128,1,fp8,fp8,0,7.1014556884765625
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,4,128,1,float16,fp8,0,10.398181279500326
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,8,128,1,float16,float16,0,10.594778696695963
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,8,128,1,float16,fp8,0,10.41049067179362
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,1,128,1,float16,float16,0,5.390746434529622
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,1,128,1,float16,fp8,0,5.118277231852214
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,10240,96,8,128,1,fp8,fp8,0,7.126506805419922
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,1,128,1,fp8,fp8,0,3.730016072591146
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,96,128,1,float16,float16,0,5.4050242106119795
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,2,128,1,float16,float16,0,5.353381474812825
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,96,128,1,float16,fp8,0,5.337231953938802
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,2,128,1,fp8,fp8,0,3.7022666931152344
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,2,128,1,float16,fp8,0,5.173882802327474
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,4,128,1,float16,float16,0,5.303743998209636
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,4,128,1,float16,fp8,0,5.31710942586263
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,4,128,1,fp8,fp8,0,3.7208213806152344
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,96,128,1,fp8,fp8,0,3.7810134887695312
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,8,128,1,float16,float16,0,5.474559783935547
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,8,128,1,float16,fp8,0,5.24399471282959
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,10240,96,8,128,1,fp8,fp8,0,3.7178932825724282
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,16,8192,96,1,128,1,fp8,fp8,0,37.83484141031901
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,16,8192,96,2,128,1,fp8,fp8,0,36.96753184000651
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,16,8192,96,4,128,1,fp8,fp8,0,37.72326914469401
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,1,128,1,float16,float16,0,27.14366404215495
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,1,128,1,float16,fp8,0,26.85205841064453
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,16,8192,96,8,128,1,fp8,fp8,0,37.346048990885414
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,1,128,1,fp8,fp8,0,18.489696502685547
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,2,128,1,float16,float16,0,26.982192993164062
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,96,128,1,float16,float16,0,27.68854522705078
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,2,128,1,float16,fp8,0,26.94225565592448
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,96,128,1,float16,fp8,0,27.89818064371745
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,4,128,1,float16,float16,0,27.101582845052082
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,4,128,1,float16,fp8,0,26.80821990966797
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,2,128,1,fp8,fp8,0,18.713024139404297
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,4,128,1,fp8,fp8,0,18.88917287190755
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,8,128,1,float16,float16,0,27.207664489746094
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,8,128,1,float16,fp8,0,27.5631841023763
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,1,128,1,float16,float16,0,13.524363199869791
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,8,8192,96,8,128,1,fp8,fp8,0,18.85280481974284
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,1,128,1,float16,fp8,0,13.72656504313151
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,1,128,1,fp8,fp8,0,9.353888193766275
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,2,128,1,float16,float16,0,13.667439778645834
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,96,128,1,float16,float16,0,13.695050557454428
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,96,128,1,fp8,fp8,0,9.793173472086588
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,96,128,1,float16,fp8,0,13.772064208984375
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,2,128,1,float16,fp8,0,13.636720021565756
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,2,128,1,fp8,fp8,0,9.593999862670898
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,4,128,1,float16,float16,0,13.566000620524088
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,4,128,1,float16,fp8,0,13.494560241699219
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,4,128,1,fp8,fp8,0,9.269989649454752
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,1,128,1,float16,float16,0,6.81060791015625
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,8,128,1,float16,float16,0,13.652042388916016
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,8,128,1,float16,fp8,0,13.718512217203775
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,1,128,1,float16,fp8,0,6.772133509318034
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,4,8192,96,8,128,1,fp8,fp8,0,9.339802424112955
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,96,128,1,float16,float16,0,6.948832194010417
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,96,128,1,float16,fp8,0,7.013834635416667
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,1,128,1,fp8,fp8,0,4.747050603230794
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,2,128,1,float16,float16,0,6.8819624582926435
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,2,128,1,fp8,fp8,0,4.721749305725098
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,2,128,1,float16,fp8,0,6.705237070719401
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,96,128,1,fp8,fp8,0,4.926597277323405
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,4,128,1,float16,float16,0,6.821818669637044
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,4,128,1,float16,fp8,0,6.9435469309488935
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,4,128,1,fp8,fp8,0,4.864314715067546
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,2,8192,96,8,128,1,fp8,fp8,0,4.730607986450195
TRTLLM,1.0.0rc3,NVIDIA H200,context_attention,torch_flow,1,8192,96,1,128,1,float16,float16,0,3.4840161005655923
