framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,1024,1,0,0.06835733354091644
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,1024,1,0,0.06724800169467926
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,1024,8,0,0.028346667687098186
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,1024,2,0,0.03963200002908707
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,1024,32,0,0.02741333345572154
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,1024,16,0,0.027327999472618103
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,1024,64,0,0.027002667387326557
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,1024,4,0,0.029290666182835896
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,1536,4,0,0.03948266555865606
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,1536,8,0,0.036320000886917114
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,1536,1,0,0.12525866429011026
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,1536,2,0,0.06344533463319142
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,1536,64,0,0.03431999931732813
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,1536,32,0,0.034847999612490334
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,1536,16,0,0.03548266738653183
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,1536,2,0,0.06432533264160156
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,1536,4,0,0.03881066789229711
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,1536,8,0,0.036490666369597115
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,1536,16,0,0.03568000098069509
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,1536,64,0,0.03458133339881897
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,1536,1,0,0.1269599994023641
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,1536,32,0,0.03453866640726725
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,2048,1,0,0.1926506757736206
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,2048,64,0,0.04174399872620901
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,2048,2,0,0.09707199533780415
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,2048,4,0,0.054383998115857445
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,2048,32,0,0.04269866645336151
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,2048,16,0,0.04320000112056732
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,2048,8,0,0.04460266729195913
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,2048,1,0,0.19197332859039307
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,2048,8,0,0.04471466441949209
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,2048,4,0,0.05491200089454651
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,2048,2,0,0.09676800171534221
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,2048,32,0,0.042677332957585655
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,2048,16,0,0.04324266811211904
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,2048,64,0,0.042080000042915344
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,3072,4,0,0.1020906666914622
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,3072,16,0,0.059290667374928795
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,3072,32,0,0.05760000149408976
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,3072,2,0,0.20414932568868002
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,3072,8,0,0.06378133098284404
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,3072,64,0,0.05780800183614095
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,3072,1,0,0.3617333173751831
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,3072,32,0,0.05829866727193197
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,3072,8,0,0.06390400230884552
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,3072,16,0,0.05913599828879038
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,3072,4,0,0.10268266995747884
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,3072,2,0,0.20352532466252646
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,3072,64,0,0.057664001981417336
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,3072,1,0,0.36084266503651935
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,4096,32,0,0.07340266803900401
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,4096,16,0,0.07615466912587483
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,4096,8,0,0.08573333422342937
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,4096,64,0,0.07313066720962524
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,4096,4,0,0.15718400478363037
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,4096,2,0,0.3261066675186157
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,4096,32,0,0.07358400026957194
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,4096,8,0,0.08538666367530823
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,4096,16,0,0.0754559983809789
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,4096,4,0,0.15785599748293558
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,4096,1,0,0.5919946829477946
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,4096,64,0,0.07303999861081441
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,4096,2,0,0.3256213267644246
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,4096,1,0,0.5914506514867147
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,6144,64,0,0.10354666908582051
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,6144,16,0,0.11212266484896342
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,6144,32,0,0.10522133111953735
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,6144,8,0,0.17686933279037476
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,6144,4,0,0.3614240090052287
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,6144,2,0,0.648144006729126
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,6144,32,0,0.10492799679438274
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,6144,8,0,0.17721599340438843
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,6144,16,0,0.11294933160146077
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,6144,4,0,0.35977065563201904
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,6144,64,0,0.1034453312555949
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,6144,2,0,0.6508053143819174
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,6144,1,0,1.2469226519266765
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,8192,16,0,0.1471733351548513
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,8192,8,0,0.27614933252334595
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,8192,32,0,0.1407360037167867
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,8192,64,0,0.13338667154312134
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,6144,1,0,1.2226826349894206
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,8192,4,0,0.5990613301595052
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,8192,2,0,1.0963520208994548
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,8192,8,0,0.2792746623357137
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,8192,4,0,0.5913866758346558
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,8192,32,0,0.13923199971516928
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,8192,16,0,0.14884266257286072
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,8192,64,0,0.13383466998736063
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,8192,2,0,1.0809866587320964
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,8192,1,0,2.0852373441060386
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,10240,8,0,0.422165314356486
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,10240,16,0,0.2339466611544291
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,10240,64,0,0.16727999846140543
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,10240,32,0,0.17587200800577799
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,10240,4,0,0.8902880350748698
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,8192,1,0,2.0830933252970376
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,10240,2,0,1.6455787022908528
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,10240,16,0,0.2342133323351542
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,10240,8,0,0.4194186528523763
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,10240,32,0,0.1743626594543457
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,10240,64,0,0.16715200742085776
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,10240,4,0,0.8693119684855143
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,12288,8,0,0.6804373264312744
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,10240,1,0,3.3094399770100913
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,10240,2,0,1.6568053563435872
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,12288,4,0,1.2132426897684734
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,12288,64,0,0.19946666558583578
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,12288,32,0,0.20938666661580405
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,12288,16,0,0.3213760058085124
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,12288,2,0,2.296090602874756
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,10240,1,0,3.228783925374349
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,12288,8,0,0.681114673614502
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,12288,16,0,0.3219946622848511
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,12288,32,0,0.20830400784810385
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,12288,4,0,1.2278400262196858
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,12288,64,0,0.2010400096575419
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,12288,2,0,2.322927951812744
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,1,16384,16,0,0.5272906621297201
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,1,16384,8,0,1.1282506783803303
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,1,16384,32,0,0.2723840077718099
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,1,16384,4,0,2.057962735493978
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,1,16384,64,0,0.2660213311513265
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,1,12288,1,0,4.644576072692871
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,1,16384,2,0,4.09661324818929
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,1,12288,1,0,4.757482528686523
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,1,16384,8,0,1.1269973119099934
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,1,16384,16,0,0.526528000831604
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,1,16384,4,0,2.0674239794413247
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,2,16,1,0,0.014501333236694336
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,1,16384,32,0,0.2734666665395101
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,2,16,2,0,0.03562133262554804
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,1,16384,64,0,0.26839999357859295
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,8,2,16,8,0,0.013061333447694778
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,2,16,4,0,0.01332266628742218
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,4,2,16,16,0,0.012362666428089142
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,2,2,16,32,0,0.012618667135636011
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,1,2,16,64,0,0.012319999436537424
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,64,2,16,1,0,0.014463999619086584
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,16,2,16,4,0,0.013157332936922709
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,2,16,2,0,0.013770667215188345
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,32,1,16384,2,0,3.9537973403930664
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,8,2,16,8,0,0.013023999830087027
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,4,2,16,16,0,0.012256000190973282
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,1,2,16,64,0,0.012346666306257248
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,float16,2,2,16,32,0,0.012416000167528788
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,64,2,32,1,0,0.014901333798964819
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,32,2,32,2,0,0.013882666826248169
TRTLLM,1.0.0rc3,NVIDIA H200,mla_context,default,float16,fp8,16,2,32,4,0,0.013557333499193192
