framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4,4096,14336,2,8,1,1,power_law_1.2,0.37389440536499025
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8,4096,14336,2,8,1,1,power_law_1.2,0.6528639793395996
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,256,4096,14336,2,8,1,1,power_law_1.01,0.9463423728942871
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16,4096,14336,2,8,1,1,power_law_1.2,0.6586624145507812
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,320,4096,14336,2,8,1,1,power_law_1.01,1.0012096405029296
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32,4096,14336,2,8,1,1,power_law_1.2,0.6884672164916992
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,384,4096,14336,2,8,1,1,power_law_1.01,1.0140095710754395
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,48,4096,14336,2,8,1,1,power_law_1.2,0.7274112224578857
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,512,4096,14336,2,8,1,1,power_law_1.01,1.2309184074401855
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,64,4096,14336,2,8,1,1,power_law_1.2,0.7640128135681152
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,80,4096,14336,2,8,1,1,power_law_1.2,0.8514944076538086
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,768,4096,14336,2,8,1,1,power_law_1.01,1.3792896270751953
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,96,4096,14336,2,8,1,1,power_law_1.2,0.9080127716064453
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1024,4096,14336,2,8,1,1,power_law_1.01,1.6036928176879883
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,128,4096,14336,2,8,1,1,power_law_1.2,0.8059200286865235
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,160,4096,14336,2,8,1,1,power_law_1.2,0.9018688201904297
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1536,4096,14336,2,8,1,1,power_law_1.01,2.0266048431396486
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,192,4096,14336,2,8,1,1,power_law_1.2,0.9414719581604004
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2048,4096,14336,2,8,1,1,power_law_1.01,2.643398475646973
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,256,4096,14336,2,8,1,1,power_law_1.2,0.9832127571105957
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,320,4096,14336,2,8,1,1,power_law_1.2,1.0044672012329101
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,3072,4096,14336,2,8,1,1,power_law_1.01,3.6898239135742186
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,384,4096,14336,2,8,1,1,power_law_1.2,1.0734527587890625
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4096,4096,14336,2,8,1,1,power_law_1.01,4.944563293457032
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,512,4096,14336,2,8,1,1,power_law_1.2,1.2495231628417969
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,768,4096,14336,2,8,1,1,power_law_1.2,1.4230079650878906
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,6144,4096,14336,2,8,1,1,power_law_1.01,7.281990051269531
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1024,4096,14336,2,8,1,1,power_law_1.2,1.6372032165527344
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1536,4096,14336,2,8,1,1,power_law_1.2,2.12992000579834
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8192,4096,14336,2,8,1,1,power_law_1.01,9.417017364501953
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2048,4096,14336,2,8,1,1,power_law_1.2,2.7166912078857424
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,3072,4096,14336,2,8,1,1,power_law_1.2,3.754560089111328
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,12288,4096,14336,2,8,1,1,power_law_1.01,14.92674560546875
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4096,4096,14336,2,8,1,1,power_law_1.2,4.983808135986328
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,6144,4096,14336,2,8,1,1,power_law_1.2,7.1058815002441404
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16384,4096,14336,2,8,1,1,power_law_1.01,19.893760681152344
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8192,4096,14336,2,8,1,1,power_law_1.2,10.18524169921875
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,20480,4096,14336,2,8,1,1,power_law_1.01,25.29851531982422
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,12288,4096,14336,2,8,1,1,power_law_1.2,15.542591857910157
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16384,4096,14336,2,8,1,1,power_law_1.2,20.726162719726563
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32768,4096,14336,2,8,1,1,power_law_1.01,38.953521728515625
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,20480,4096,14336,2,8,1,1,power_law_1.2,26.129208374023438
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32768,4096,14336,2,8,1,1,power_law_1.2,40.82073059082031
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,65536,4096,14336,2,8,1,1,power_law_1.01,78.11656494140625
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,65536,4096,14336,2,8,1,1,power_law_1.2,79.85145874023438
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1,6144,16384,2,8,1,1,power_law_1.01,0.3222143888473511
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2,6144,16384,2,8,1,1,power_law_1.01,0.4861248016357422
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4,6144,16384,2,8,1,1,power_law_1.01,0.5103871822357178
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8,6144,16384,2,8,1,1,power_law_1.01,1.07391357421875
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1,6144,16384,2,8,1,1,power_law_1.2,0.32335360050201417
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16,6144,16384,2,8,1,1,power_law_1.01,1.1275008201599122
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32,6144,16384,2,8,1,1,power_law_1.01,1.1558079719543457
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2,6144,16384,2,8,1,1,power_law_1.2,0.45630722045898436
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,48,6144,16384,2,8,1,1,power_law_1.01,1.204576015472412
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4,6144,16384,2,8,1,1,power_law_1.2,0.5783679962158204
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,64,6144,16384,2,8,1,1,power_law_1.01,1.3193792343139648
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8,6144,16384,2,8,1,1,power_law_1.2,1.0720640182495118
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,80,6144,16384,2,8,1,1,power_law_1.01,1.4133184432983399
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16,6144,16384,2,8,1,1,power_law_1.2,1.1282367706298828
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32,6144,16384,2,8,1,1,power_law_1.2,1.1656576156616212
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,96,6144,16384,2,8,1,1,power_law_1.01,1.5215359687805177
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,48,6144,16384,2,8,1,1,power_law_1.2,1.2133631706237793
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,128,6144,16384,2,8,1,1,power_law_1.01,1.3038399696350098
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,64,6144,16384,2,8,1,1,power_law_1.2,1.3345215797424317
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,160,6144,16384,2,8,1,1,power_law_1.01,1.4467904090881347
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,80,6144,16384,2,8,1,1,power_law_1.2,1.4645376205444336
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,192,6144,16384,2,8,1,1,power_law_1.01,1.4933055877685546
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,96,6144,16384,2,8,1,1,power_law_1.2,1.5039679527282714
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,256,6144,16384,2,8,1,1,power_law_1.01,1.532198429107666
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,320,6144,16384,2,8,1,1,power_law_1.01,1.5264320373535156
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,128,6144,16384,2,8,1,1,power_law_1.2,1.3264896392822265
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,384,6144,16384,2,8,1,1,power_law_1.01,1.7972543716430665
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,160,6144,16384,2,8,1,1,power_law_1.2,1.4398591995239258
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,512,6144,16384,2,8,1,1,power_law_1.01,1.80328311920166
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,192,6144,16384,2,8,1,1,power_law_1.2,1.4503935813903808
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,768,6144,16384,2,8,1,1,power_law_1.01,2.2425792694091795
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,256,6144,16384,2,8,1,1,power_law_1.2,1.4905023574829102
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1024,6144,16384,2,8,1,1,power_law_1.01,2.5478399276733397
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,320,6144,16384,2,8,1,1,power_law_1.2,1.6867136001586913
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,384,6144,16384,2,8,1,1,power_law_1.2,1.7025920867919921
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1536,6144,16384,2,8,1,1,power_law_1.01,3.541164779663086
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,512,6144,16384,2,8,1,1,power_law_1.2,1.8059520721435547
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2048,6144,16384,2,8,1,1,power_law_1.01,4.409491348266601
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,768,6144,16384,2,8,1,1,power_law_1.2,2.2839231491088867
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,3072,6144,16384,2,8,1,1,power_law_1.01,6.312543869018555
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1024,6144,16384,2,8,1,1,power_law_1.2,2.557792091369629
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1536,6144,16384,2,8,1,1,power_law_1.2,3.5047679901123048
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4096,6144,16384,2,8,1,1,power_law_1.01,8.311564636230468
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2048,6144,16384,2,8,1,1,power_law_1.2,4.300479888916016
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,6144,6144,16384,2,8,1,1,power_law_1.01,12.634317016601562
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,3072,6144,16384,2,8,1,1,power_law_1.2,6.178758239746093
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4096,6144,16384,2,8,1,1,power_law_1.2,8.277407836914062
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8192,6144,16384,2,8,1,1,power_law_1.01,16.417088317871094
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,6144,6144,16384,2,8,1,1,power_law_1.2,12.509651184082031
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,12288,6144,16384,2,8,1,1,power_law_1.01,24.44288024902344
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8192,6144,16384,2,8,1,1,power_law_1.2,16.586093139648437
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16384,6144,16384,2,8,1,1,power_law_1.01,32.799981689453126
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,12288,6144,16384,2,8,1,1,power_law_1.2,24.490956115722657
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16384,6144,16384,2,8,1,1,power_law_1.2,33.27113647460938
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,20480,6144,16384,2,8,1,1,power_law_1.01,41.849267578125
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,20480,6144,16384,2,8,1,1,power_law_1.2,41.77487487792969
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32768,6144,16384,2,8,1,1,power_law_1.01,66.69674682617188
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32768,6144,16384,2,8,1,1,power_law_1.2,65.61729736328125
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,65536,6144,16384,2,8,1,1,power_law_1.01,140.038232421875
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,65536,6144,16384,2,8,1,1,power_law_1.2,139.7559326171875
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1,4096,1536,8,128,1,1,power_law_1.01,0.10586880445480347
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2,4096,1536,8,128,1,1,power_law_1.01,0.12261760234832764
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4,4096,1536,8,128,1,1,power_law_1.01,0.24298880100250245
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8,4096,1536,8,128,1,1,power_law_1.01,0.3706239938735962
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1,4096,1536,8,128,1,1,power_law_1.2,0.10455039739608765
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16,4096,1536,8,128,1,1,power_law_1.01,0.5248703956604004
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2,4096,1536,8,128,1,1,power_law_1.2,0.10795520544052124
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32,4096,1536,8,128,1,1,power_law_1.01,0.9275456428527832
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,48,4096,1536,8,128,1,1,power_law_1.01,0.9733440399169921
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4,4096,1536,8,128,1,1,power_law_1.2,0.2404927968978882
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,64,4096,1536,8,128,1,1,power_law_1.01,1.0178751945495605
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8,4096,1536,8,128,1,1,power_law_1.2,0.3500351905822754
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,80,4096,1536,8,128,1,1,power_law_1.01,1.0691007614135741
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16,4096,1536,8,128,1,1,power_law_1.2,0.49120001792907714
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,96,4096,1536,8,128,1,1,power_law_1.01,1.0662464141845702
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32,4096,1536,8,128,1,1,power_law_1.2,0.9102784156799316
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,48,4096,1536,8,128,1,1,power_law_1.2,1.0393343925476075
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,128,4096,1536,8,128,1,1,power_law_1.01,1.1299839973449708
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,64,4096,1536,8,128,1,1,power_law_1.2,1.0462976455688477
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,160,4096,1536,8,128,1,1,power_law_1.01,1.162707233428955
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,80,4096,1536,8,128,1,1,power_law_1.2,1.0860095977783204
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,192,4096,1536,8,128,1,1,power_law_1.01,1.2176383972167968
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,96,4096,1536,8,128,1,1,power_law_1.2,1.123635196685791
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,256,4096,1536,8,128,1,1,power_law_1.01,1.2770303726196288
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,128,4096,1536,8,128,1,1,power_law_1.2,1.147475242614746
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,320,4096,1536,8,128,1,1,power_law_1.01,1.3869695663452148
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,384,4096,1536,8,128,1,1,power_law_1.01,1.4398655891418457
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,160,4096,1536,8,128,1,1,power_law_1.2,1.1612799644470215
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,512,4096,1536,8,128,1,1,power_law_1.01,1.378598403930664
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,192,4096,1536,8,128,1,1,power_law_1.2,1.2204416275024415
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,768,4096,1536,8,128,1,1,power_law_1.01,1.5710399627685547
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,256,4096,1536,8,128,1,1,power_law_1.2,1.3067263603210448
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1024,4096,1536,8,128,1,1,power_law_1.01,1.5292096138000488
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,320,4096,1536,8,128,1,1,power_law_1.2,1.3671232223510743
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,384,4096,1536,8,128,1,1,power_law_1.2,1.435142421722412
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1536,4096,1536,8,128,1,1,power_law_1.01,1.764454460144043
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,512,4096,1536,8,128,1,1,power_law_1.2,1.4642047882080078
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2048,4096,1536,8,128,1,1,power_law_1.01,2.0507455825805665
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,768,4096,1536,8,128,1,1,power_law_1.2,1.6327680587768554
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,3072,4096,1536,8,128,1,1,power_law_1.01,2.599788856506348
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1024,4096,1536,8,128,1,1,power_law_1.2,1.584217643737793
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4096,4096,1536,8,128,1,1,power_law_1.01,3.049996757507324
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1536,4096,1536,8,128,1,1,power_law_1.2,1.8600767135620118
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,6144,4096,1536,8,128,1,1,power_law_1.01,4.189056015014648
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2048,4096,1536,8,128,1,1,power_law_1.2,2.109702491760254
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8192,4096,1536,8,128,1,1,power_law_1.01,5.278124618530273
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,3072,4096,1536,8,128,1,1,power_law_1.2,2.694175910949707
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,12288,4096,1536,8,128,1,1,power_law_1.01,7.841133117675781
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4096,4096,1536,8,128,1,1,power_law_1.2,3.151315116882324
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,6144,4096,1536,8,128,1,1,power_law_1.2,4.264499282836914
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16384,4096,1536,8,128,1,1,power_law_1.01,10.481330871582031
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8192,4096,1536,8,128,1,1,power_law_1.2,5.62408332824707
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,20480,4096,1536,8,128,1,1,power_law_1.01,13.027328491210938
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,12288,4096,1536,8,128,1,1,power_law_1.2,7.931488037109375
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16384,4096,1536,8,128,1,1,power_law_1.2,10.985414123535156
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32768,4096,1536,8,128,1,1,power_law_1.01,21.135789489746095
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,20480,4096,1536,8,128,1,1,power_law_1.2,13.505587768554687
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,1,7168,2048,8,256,1,1,power_law_1.01,0.22113280296325682
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,2,7168,2048,8,256,1,1,power_law_1.01,0.3928767919540405
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32768,4096,1536,8,128,1,1,power_law_1.2,20.979653930664064
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,65536,4096,1536,8,128,1,1,power_law_1.01,41.42174072265625
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,4,7168,2048,8,256,1,1,power_law_1.01,0.46737279891967776
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,8,7168,2048,8,256,1,1,power_law_1.01,1.011903953552246
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,16,7168,2048,8,256,1,1,power_law_1.01,1.7552640914916993
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,32,7168,2048,8,256,1,1,power_law_1.01,2.306291198730469
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,65536,4096,1536,8,128,1,1,power_law_1.2,42.23114929199219
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,48,7168,2048,8,256,1,1,power_law_1.01,3.447865676879883
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,64,7168,2048,8,256,1,1,power_law_1.01,3.8274688720703125
TRTLLM,1.0.0rc3,NVIDIA H200,moe,moe_torch_flow,float16,80,7168,2048,8,256,1,1,power_law_1.01,3.7353343963623047
