framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,16384,96,8,64,0,1,float16,float16,0,34.23953501383463
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,1,64,128,1,float16,float16,0,2.9313014348347983
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,96,64,0,1,float16,float16,0,17.777812957763672
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,1,64,128,1,fp8,fp8,0,2.6703147888183594
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,1,64,128,1,float16,fp8,0,2.9539572397867837
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,16384,96,8,64,0,1,fp8,fp8,0,31.56470489501953
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,96,64,0,1,fp8,fp8,0,16.35196812947591
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,4,64,128,1,float16,float16,0,2.9405813217163086
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,16384,96,8,64,0,1,float16,fp8,0,34.30976104736328
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,4,64,128,1,fp8,fp8,0,2.6849921544392905
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,96,64,0,1,float16,fp8,0,17.843738555908203
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,1,64,0,1,float16,float16,0,17.22707748413086
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,4,64,128,1,float16,fp8,0,2.968533198038737
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,8,64,128,1,float16,float16,0,2.9586559931437173
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,8,64,128,1,float16,fp8,0,2.985583941141764
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,1,64,0,1,fp8,fp8,0,15.899531046549479
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,1,64,0,1,float16,fp8,0,17.253140767415363
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,8,64,128,1,fp8,fp8,0,2.7081066767374673
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,96,64,128,1,float16,float16,0,1.7897653579711914
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,4,64,0,1,float16,float16,0,17.23145039876302
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,96,64,128,1,float16,fp8,0,1.8345707257588704
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,96,64,128,1,fp8,fp8,0,1.713498592376709
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,4,64,0,1,float16,fp8,0,17.25766372680664
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,4,64,0,1,fp8,fp8,0,15.88968022664388
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,1,64,128,1,float16,float16,0,1.622005303700765
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,96,64,0,1,float16,float16,0,9.083925247192383
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,1,64,128,1,float16,fp8,0,1.6324639320373535
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,8,64,0,1,float16,float16,0,17.30858612060547
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,1,64,128,1,fp8,fp8,0,1.4945866266886394
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,96,64,0,1,fp8,fp8,0,8.384080251057943
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,96,64,0,1,float16,fp8,0,9.130202611287435
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,4,64,128,1,float16,float16,0,1.6274933815002441
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,8,64,0,1,fp8,fp8,0,15.930789947509766
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,4,64,128,1,float16,fp8,0,1.6404320398966472
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,16384,96,8,64,0,1,float16,fp8,0,17.309290568033855
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,4,64,128,1,fp8,fp8,0,1.500874678293864
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,1,64,0,1,float16,float16,0,8.810111999511719
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,8,64,128,1,float16,fp8,0,1.646085262298584
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,1,64,0,1,fp8,fp8,0,8.165903727213541
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,1,64,0,1,float16,fp8,0,8.82265599568685
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,8,64,128,1,float16,float16,0,1.6342345873514812
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,8,64,128,1,fp8,fp8,0,1.510101318359375
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,96,64,128,1,float16,float16,0,1.1735466321309407
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,4,64,0,1,float16,float16,0,8.83144505818685
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,96,64,128,1,float16,fp8,0,1.1744853655497234
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,4,64,0,1,float16,fp8,0,8.853567759195963
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,96,64,128,1,fp8,fp8,0,1.1001866658528645
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,4,64,0,1,fp8,fp8,0,8.178229649861654
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,8,64,0,1,float16,float16,0,8.87122662862142
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,1,64,128,1,float16,float16,0,1.1872639656066895
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,96,64,0,1,float16,float16,0,4.868927955627441
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,1,64,128,1,float16,fp8,0,1.1775519847869873
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,1,64,128,1,fp8,fp8,0,1.1052532990773518
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,8,64,0,1,fp8,fp8,0,8.171685536702475
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,16384,96,8,64,0,1,float16,fp8,0,8.874762852986654
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,96,64,0,1,fp8,fp8,0,4.485610644022624
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,96,64,0,1,float16,fp8,0,4.876938819885254
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,4,64,128,1,float16,float16,0,1.1871786912282307
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,1,64,0,1,float16,float16,0,4.847061475118001
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,4,64,128,1,float16,fp8,0,1.172922690709432
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,4,64,128,1,fp8,fp8,0,1.0913066864013672
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,8,64,128,1,float16,float16,0,1.174730698267619
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,1,64,0,1,float16,fp8,0,4.8285706837972
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,1,64,0,1,fp8,fp8,0,4.494085311889648
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,8,64,128,1,float16,fp8,0,1.18722136815389
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,8,64,128,1,fp8,fp8,0,1.0929173628489177
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,4,64,0,1,float16,float16,0,4.841658592224121
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,4,64,0,1,fp8,fp8,0,4.498890558878581
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,4,64,0,1,float16,fp8,0,4.840847969055176
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,8,64,0,1,float16,float16,0,4.857199986775716
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,8,64,0,1,float16,fp8,0,4.843621253967285
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,16384,96,8,64,0,1,fp8,fp8,0,4.4966080983479815
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,1,64,128,1,float16,float16,0,4.200469334920247
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,1,64,128,1,float16,fp8,0,4.228416124979655
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,1,64,128,1,fp8,fp8,0,3.79859193166097
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,4,64,128,1,float16,float16,0,4.215813318888347
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,4,64,128,1,float16,fp8,0,4.25435733795166
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,4,64,128,1,fp8,fp8,0,3.842042605082194
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,8,64,128,1,float16,float16,0,4.2439680099487305
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,8,64,128,1,float16,fp8,0,4.280682563781738
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,1,64,0,1,float16,float16,0,20.076165517171223
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,1,64,0,1,fp8,fp8,0,18.51193618774414
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,1,64,0,1,float16,fp8,0,20.098021189371746
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,8,64,128,1,fp8,fp8,0,3.8752638498942056
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,4,64,0,1,float16,float16,0,20.142655690511067
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,4,64,0,1,float16,fp8,0,20.129493713378906
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,96,64,128,1,float16,float16,0,2.465439955393473
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,4,64,0,1,fp8,fp8,0,18.525243123372395
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,96,64,128,1,fp8,fp8,0,2.332597255706787
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,96,64,128,1,float16,fp8,0,2.52127997080485
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,8,64,0,1,float16,float16,0,20.16100311279297
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,1,64,128,1,float16,float16,0,2.198042710622152
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,1,64,128,1,float16,fp8,0,2.2182772954305015
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,1,64,128,1,fp8,fp8,0,2.004298686981201
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,96,64,0,1,float16,float16,0,10.55778694152832
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,96,64,0,1,float16,fp8,0,10.595738728841146
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,4,64,128,1,float16,float16,0,2.2092639605204263
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,96,64,0,1,fp8,fp8,0,9.742005030314127
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,1,64,0,1,float16,float16,0,10.164800008138021
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,8,64,0,1,fp8,fp8,0,18.571236928304035
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,4,64,128,1,float16,fp8,0,2.2275519371032715
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,12288,96,8,64,0,1,float16,fp8,0,20.226378122965496
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,4,64,128,1,fp8,fp8,0,2.0166080792744956
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,8,64,128,1,float16,float16,0,2.220458666483561
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,1,64,0,1,float16,fp8,0,10.197077433268229
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,1,64,0,1,fp8,fp8,0,9.394800186157227
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,8,64,128,1,float16,fp8,0,2.2390987078348794
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,96,64,128,1,float16,float16,0,1.3449759483337402
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,8,64,128,1,fp8,fp8,0,2.037994702657064
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,96,64,128,1,float16,fp8,0,1.3791680335998535
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,4,64,0,1,float16,float16,0,10.18834114074707
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,96,64,128,1,fp8,fp8,0,1.2905759811401367
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,4,64,0,1,fp8,fp8,0,9.40781339009603
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,4,64,0,1,float16,fp8,0,10.208794911702475
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,96,64,0,1,float16,float16,0,5.432645161946614
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,8,64,0,1,float16,float16,0,10.24343490600586
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,1,64,128,1,float16,float16,0,1.2204373677571614
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,1,64,128,1,float16,fp8,0,1.2287253538767497
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,8,64,0,1,fp8,fp8,0,9.421274820963541
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,1,64,128,1,fp8,fp8,0,1.1254933675130208
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,12288,96,8,64,0,1,float16,fp8,0,10.254037221272787
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,96,64,0,1,float16,fp8,0,5.46010144551595
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,96,64,0,1,fp8,fp8,0,5.040560086568196
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,4,64,128,1,float16,float16,0,1.2261706988016765
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,4,64,128,1,float16,fp8,0,1.2336479822794597
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,4,64,128,1,fp8,fp8,0,1.1306453545888264
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,1,64,0,1,float16,float16,0,5.267653465270996
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,8,64,128,1,float16,float16,0,1.2298933664957683
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,1,64,0,1,float16,fp8,0,5.2525332768758135
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,8,64,128,1,float16,fp8,0,1.240447998046875
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,1,64,0,1,fp8,fp8,0,4.863626797993978
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,8,64,128,1,fp8,fp8,0,1.138159990310669
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,4,64,0,1,float16,float16,0,5.2694346110026045
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,96,64,128,1,float16,float16,0,0.8925066788991293
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,4,64,0,1,fp8,fp8,0,4.866565386454265
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,4,64,0,1,float16,fp8,0,5.280981381734212
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,96,64,128,1,float16,fp8,0,0.8867466449737549
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,96,64,128,1,fp8,fp8,0,0.8298506736755371
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,8,64,0,1,float16,float16,0,5.273130734761556
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,1,64,128,1,float16,float16,0,0.8877706527709961
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,96,64,0,1,float16,float16,0,2.9739252726236978
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,1,64,128,1,float16,fp8,0,0.884389321009318
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,1,64,128,1,fp8,fp8,0,0.824186642964681
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,8,64,0,1,float16,fp8,0,5.28766409556071
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,2,12288,96,8,64,0,1,fp8,fp8,0,4.872661272684733
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,96,64,0,1,fp8,fp8,0,2.742506663004557
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,96,64,0,1,float16,fp8,0,2.968912124633789
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,1,64,0,1,float16,float16,0,2.950746536254883
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,4,64,128,1,float16,float16,0,0.8882293701171875
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,4,64,128,1,float16,fp8,0,0.8873546918233236
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,4,64,128,1,fp8,fp8,0,0.825984001159668
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,1,64,0,1,float16,fp8,0,2.9497706095377603
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,8,64,128,1,float16,float16,0,0.8872586886088053
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,1,64,0,1,fp8,fp8,0,2.7315041224161782
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,8,64,128,1,float16,fp8,0,0.8917973041534424
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,4,64,0,1,float16,float16,0,2.9518454869588218
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,8,64,128,1,fp8,fp8,0,0.8239093621571859
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,4,64,0,1,float16,fp8,0,2.9498561223347983
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,4,64,0,1,fp8,fp8,0,2.7433493932088218
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,8,64,0,1,float16,float16,0,2.955567995707194
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,8,64,0,1,fp8,fp8,0,2.7313973108927407
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,1,12288,96,8,64,0,1,float16,fp8,0,2.9628372192382812
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,1,64,128,1,float16,float16,0,3.4912001291910806
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,1,64,128,1,fp8,fp8,0,3.15827210744222
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,1,64,128,1,float16,fp8,0,3.5156160990397134
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,4,64,128,1,float16,float16,0,3.4998559951782227
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,4,64,128,1,float16,fp8,0,3.5331945419311523
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,4,64,128,1,fp8,fp8,0,3.1845601399739585
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,8,64,128,1,float16,float16,0,3.5222558975219727
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,1,64,0,1,float16,float16,0,14.41650644938151
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,1,64,0,1,fp8,fp8,0,13.291722615559896
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,1,64,0,1,float16,fp8,0,14.456991831461588
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,8,64,128,1,float16,fp8,0,3.554101308186849
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,4,64,0,1,float16,float16,0,14.481280008951822
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,10240,96,96,64,128,1,float16,float16,0,2.051637331644694
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,8,64,128,1,fp8,fp8,0,3.20908260345459
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,4,64,0,1,float16,fp8,0,14.502330780029297
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,4,64,0,1,fp8,fp8,0,13.309280395507812
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,10240,96,96,64,128,1,float16,fp8,0,2.100341320037842
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,10240,96,96,64,128,1,fp8,fp8,0,1.9461867014567058
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,8,10240,96,8,64,0,1,float16,float16,0,14.505743662516275
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,10240,96,1,64,128,1,float16,float16,0,1.8334986368815105
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,10240,96,1,64,128,1,float16,fp8,0,1.846933364868164
TRTLLM,1.2.0rc5,NVIDIA B200,context_attention,torch_flow,4,10240,96,96,64,0,1,float16,float16,0,7.65284792582194
