framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,3584,0.25846293767293294
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,2560,0.41685441335042317
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,2560,0.28846718470255533
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,4096,0.2836384137471517
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,2048,0.3302869478861491
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,2048,0.2341759999593099
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,6144,0.42746454874674483
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,1536,0.25446933110555015
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,1536,0.16560427347819012
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,3072,0.2235349337259928
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,1024,0.1742282708485921
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,1024,0.12230506738026936
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,5120,0.3521247863769531
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,768,0.13686292966206867
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,768,0.10460586547851562
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,1024,0.10552319685618083
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,512,0.10035946369171142
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,512,0.0842367966969808
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,768,0.09101760387420654
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,256,0.06823253631591797
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,256,0.07368319829305013
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,1536,0.13656105995178222
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,128,0.056251732508341465
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,128,0.06384960015614828
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,512,0.07998507022857666
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,64,0.046728531519571945
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,64,0.06287253300348918
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,16384,32,0.048041601975758866
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,16384,32,0.06248639822006226
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,256,0.0662496010462443
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,128,0.05910079876581827
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,2560,0.19658560752868653
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,16384,2.3191370646158855
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,16384,1.4581588745117187
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,65536,5.920646158854167
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,2048,0.16586559613545734
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,12288,1.5578325907389323
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,12288,1.0884928385416666
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,65536,9.575386555989583
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,10240,0.847326914469401
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,10240,1.3657440185546874
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,8192,1.1885781606038412
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,8192,0.6847114562988281
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,16384,16384,1.2593013763427734
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,7168,0.9413941065470377
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,7168,0.6975680033365885
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,8192,0.423740800221761
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,6144,0.7287296295166016
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,6144,0.6203893025716145
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,10240,0.5588864008585612
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,5120,0.6019008000691731
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,5120,0.4695317268371582
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,7168,0.36658026377360026
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,4096,0.48538986841837567
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,4096,0.33438825607299805
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,12288,0.6808661142985026
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,3584,0.4286911964416504
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,3584,0.33068691889444984
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,4096,0.2209930737813314
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,3072,0.3714197476704916
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,3072,0.27707306543986
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,5120,0.26855360666910805
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,2560,0.30826667149861653
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,2560,0.2016533374786377
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,6144,0.3123989423116048
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,2048,0.24903999964396156
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,2048,0.1737237294514974
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,3584,0.19990506172180175
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,1536,0.19184959729512532
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,1536,0.13198400338490804
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,3072,0.17615146636962892
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,1024,0.13344532648722332
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,1024,0.09820693333943685
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,1024,0.08403306802113851
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,768,0.1033077319463094
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,768,0.08462080160776773
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,2560,0.15304959615071614
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,512,0.07488853136698405
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,512,0.069814403851827
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,1536,0.10737280050913493
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,256,0.051069867610931394
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,256,0.06079359849294027
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,768,0.07166293462117514
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,128,0.038813865184783934
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,128,0.052192000548044834
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,256,0.053547732035319005
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,64,0.03529493411382039
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,64,0.05076160033543905
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,2048,0.13060800234476727
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,12288,32,0.0362335999806722
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,12288,32,0.05080639918645223
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,128,0.04810133377710978
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,512,0.06319466829299927
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,16384,1.80861333211263
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,16384,1.4063103993733725
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,65536,5.024630228678385
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,12288,1.386965306599935
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,12288,16384,0.9087647755940755
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,65536,7.627529398600261
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,12288,1.065062395731608
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,10240,1.0424256006876627
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,10240,0.7450058619181316
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,8192,0.84912109375
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,8192,0.6796181360880534
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,8192,0.34950507481892906
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,7168,0.7276330947875976
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,7168,0.60469544728597
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,10240,0.4553845405578613
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,6144,0.6162325541178386
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,6144,0.5363082885742188
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,12288,0.5677866617838542
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,5120,0.5167509396870931
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,5120,0.40000425974528
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,5120,0.23521812756856283
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,6144,0.27146771748860676
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,4096,0.4184917449951172
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,4096,0.28065706888834635
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,7168,0.3081023852030436
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,3584,0.3576383908589681
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,3584,0.25535465876261393
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,3072,0.31347519556681314
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,3072,0.22257599830627442
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,65536,16384,4.46893310546875
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,2560,0.2671530723571777
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,2560,0.18141973813374837
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,16384,0.7465205510457357
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,2048,0.20567359924316406
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,2048,0.15332694053649903
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,3072,0.15290773709615071
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,1536,0.1628885269165039
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,1536,0.1159552017847697
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,3584,0.174289067586263
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,2560,0.13298239707946777
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,1024,0.11144320170084636
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,1024,0.08681066830952963
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,768,0.08804693222045898
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,768,0.07662826379140218
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,2048,0.11270933151245117
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,512,0.06282986799875895
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,4096,0.19221547444661458
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,512,0.0631381352742513
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,256,0.0425055980682373
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,256,0.0543232003847758
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,256,0.047286399205525714
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,128,0.036900266011555986
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,128,0.04743146498998006
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,128,0.04272213379542033
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,64,0.030739200115203858
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,64,0.04796266555786133
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,768,0.062369068463643394
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,10240,32,0.03266026576360066
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,10240,32,0.046323200066884354
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,512,0.05576106707255045
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,1024,0.07256639798482259
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,8192,10240,1536,0.09392320315043132
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,8192,16384,1.4212735493977866
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,8192,16384,1.020648511250814
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,8192,12288,0.9951669057210287
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,8192,65536,4.242060852050781
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,8192,8192,12288,0.9237695693969726
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,8192,65536,5.737262980143229
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,8192,8192,10240,0.8314677556355795
