framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,96,64,128,1,float16,float16,0,3.146010716756185
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,16384,96,8,64,0,1,float16,float16,0,31.7153803507487
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,96,64,128,1,float16,fp8,0,3.2224960327148438
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,96,64,0,1,float16,float16,0,16.428155263264973
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,96,64,128,1,fp8,fp8,0,2.9988905588785806
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,16384,96,8,64,0,1,fp8,fp8,0,29.248926798502605
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,16384,96,8,64,0,1,float16,fp8,0,31.746742248535156
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,1,64,128,1,float16,float16,0,2.7924960454305015
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,1,64,128,1,float16,fp8,0,2.815018653869629
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,1,64,128,1,fp8,fp8,0,2.557781378428141
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,96,64,0,1,fp8,fp8,0,15.179035186767578
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,96,64,0,1,float16,fp8,0,16.501285552978516
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,4,64,128,1,float16,float16,0,2.7999467849731445
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,1,64,0,1,float16,fp8,0,15.94043223063151
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,1,64,0,1,fp8,fp8,0,14.7249387105306
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,4,64,128,1,float16,fp8,0,2.8261439005533853
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,4,64,128,1,fp8,fp8,0,2.5719520250956216
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,4,64,0,1,float16,float16,0,15.947765350341797
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,8,64,128,1,float16,float16,0,2.8149919509887695
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,4,64,0,1,float16,fp8,0,15.989962259928385
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,4,64,0,1,fp8,fp8,0,14.740623474121094
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,8,64,128,1,float16,fp8,0,2.8442986806233725
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,8,64,128,1,fp8,fp8,0,2.5913119316101074
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,8,64,0,1,float16,float16,0,15.984464009602865
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,96,64,128,1,float16,float16,0,1.7135200500488281
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,8,64,0,1,fp8,fp8,0,14.757823944091797
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,16384,96,8,64,0,1,float16,fp8,0,16.0264155069987
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,96,64,0,1,float16,float16,0,8.406314849853516
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,96,64,128,1,float16,fp8,0,1.7600800196329753
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,96,64,128,1,fp8,fp8,0,1.6525386174519856
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,1,64,128,1,float16,float16,0,1.550831953684489
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,96,64,0,1,float16,fp8,0,8.449871699015299
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,96,64,0,1,fp8,fp8,0,7.790821075439453
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,1,64,128,1,fp8,fp8,0,1.4359572728474934
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,1,64,128,1,float16,fp8,0,1.5586719512939453
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,1,64,0,1,float16,float16,0,8.167994817097982
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,4,64,128,1,float16,float16,0,1.555770715077718
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,1,64,0,1,fp8,fp8,0,7.557173411051433
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,1,64,0,1,float16,fp8,0,8.183797200520834
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,4,64,128,1,float16,fp8,0,1.566208044687907
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,4,64,128,1,fp8,fp8,0,1.4434773127237956
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,4,64,0,1,float16,float16,0,8.185525258382162
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,8,64,128,1,float16,float16,0,1.562320073445638
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,4,64,0,1,fp8,fp8,0,7.574399948120117
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,4,64,0,1,float16,fp8,0,8.191263834635416
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,8,64,128,1,float16,fp8,0,1.5758026440938313
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,8,64,128,1,fp8,fp8,0,1.4503413836161296
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,8,64,0,1,float16,float16,0,8.20686403910319
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,96,64,128,1,float16,float16,0,1.1656853357950847
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,8,64,0,1,fp8,fp8,0,7.578208287556966
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,16384,96,8,64,0,1,float16,fp8,0,8.220853169759115
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,96,64,0,1,float16,float16,0,4.565610567728679
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,96,64,128,1,float16,fp8,0,1.1659573713938396
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,96,64,128,1,fp8,fp8,0,1.0910666783650715
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,1,64,128,1,float16,float16,0,1.166863997777303
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,96,64,0,1,float16,fp8,0,4.566656112670898
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,96,64,0,1,fp8,fp8,0,4.206106821695964
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,1,64,128,1,float16,fp8,0,1.1678880055745442
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,1,64,128,1,fp8,fp8,0,1.0916533470153809
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,1,64,0,1,float16,float16,0,4.526965459187825
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,4,64,128,1,float16,float16,0,1.1674933433532715
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,1,64,0,1,fp8,fp8,0,4.200592041015625
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,1,64,0,1,float16,fp8,0,4.528271993001302
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,4,64,128,1,float16,fp8,0,1.1675199667612712
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,4,64,128,1,fp8,fp8,0,1.0915359656016033
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,4,64,0,1,float16,float16,0,4.532698631286621
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,8,64,128,1,float16,float16,0,1.166933298110962
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,4,64,0,1,fp8,fp8,0,4.204448064168294
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,4,64,0,1,float16,fp8,0,4.530250549316406
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,8,64,128,1,float16,fp8,0,1.1680746873219807
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,8,64,128,1,fp8,fp8,0,1.0914133389790852
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,8,64,0,1,float16,float16,0,4.537893295288086
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,8,64,0,1,fp8,fp8,0,4.202591896057129
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,16384,96,8,64,0,1,float16,fp8,0,4.537242571512858
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,1,64,128,1,float16,float16,0,3.9924745559692383
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,1,64,128,1,fp8,fp8,0,3.631194750467936
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,1,64,128,1,float16,fp8,0,4.0219465891520185
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,1,64,0,1,float16,float16,0,18.558282216389973
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,1,64,0,1,fp8,fp8,0,17.15601094563802
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,4,64,128,1,float16,float16,0,4.006629308064778
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,1,64,0,1,float16,fp8,0,18.61349868774414
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,4,64,128,1,float16,fp8,0,4.040005366007487
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,4,64,128,1,fp8,fp8,0,3.671589215596517
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,4,64,0,1,float16,float16,0,18.622992197672527
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,8,64,128,1,float16,float16,0,4.033061345418294
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,4,64,0,1,float16,fp8,0,18.638245900472004
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,8,64,128,1,float16,fp8,0,4.067829449971517
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,8,64,128,1,fp8,fp8,0,3.7028373082478843
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,8,64,0,1,float16,float16,0,18.666336059570312
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,8,64,0,1,float16,fp8,0,18.71837870279948
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,12288,96,8,64,0,1,fp8,fp8,0,17.218597412109375
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,96,64,128,1,float16,float16,0,2.355327924092611
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,96,64,128,1,float16,fp8,0,2.4117013613382974
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,96,64,128,1,fp8,fp8,0,2.242565313975016
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,96,64,0,1,float16,float16,0,9.783482869466146
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,96,64,0,1,float16,fp8,0,9.847605387369791
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,1,64,128,1,float16,float16,0,2.096229394276937
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,96,64,0,1,fp8,fp8,0,9.04750951131185
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,1,64,128,1,float16,fp8,0,2.110602696736654
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,1,64,128,1,fp8,fp8,0,1.9195520083109539
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,1,64,0,1,float16,float16,0,9.42733891805013
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,1,64,0,1,float16,fp8,0,9.4389279683431
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,4,64,128,1,float16,float16,0,2.1044586499532065
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,1,64,0,1,fp8,fp8,0,8.71894391377767
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,4,64,128,1,float16,fp8,0,2.1200106938680015
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,4,64,128,1,fp8,fp8,0,1.9302666982014973
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,4,64,0,1,float16,float16,0,9.445013046264648
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,4,64,0,1,float16,fp8,0,9.467103958129883
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,8,64,128,1,float16,float16,0,2.1141600608825684
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,4,64,0,1,fp8,fp8,0,8.726933161417643
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,8,64,128,1,float16,fp8,0,2.1320746739705405
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,8,64,128,1,fp8,fp8,0,1.9449599583943684
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,8,64,0,1,float16,float16,0,9.478938420613607
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,8,64,0,1,float16,fp8,0,9.495162963867188
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,96,64,128,1,float16,float16,0,1.2878080209096272
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,12288,96,8,64,0,1,fp8,fp8,0,8.745951970418295
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,96,64,128,1,float16,fp8,0,1.3225493431091309
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,96,64,128,1,fp8,fp8,0,1.2423466841379802
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,96,64,0,1,float16,float16,0,5.043221473693848
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,96,64,0,1,fp8,fp8,0,4.6802934010823565
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,96,64,0,1,float16,fp8,0,5.078181266784668
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,1,64,128,1,float16,float16,0,1.1661760012308757
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,1,64,128,1,float16,fp8,0,1.1744159857432048
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,1,64,128,1,fp8,fp8,0,1.079583962758382
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,1,64,0,1,float16,float16,0,4.872687975565593
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,1,64,0,1,float16,fp8,0,4.878112157185872
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,1,64,0,1,fp8,fp8,0,4.516037305196126
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,4,64,128,1,float16,float16,0,1.1713120142618816
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,4,64,128,1,float16,fp8,0,1.179749329884847
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,4,64,128,1,fp8,fp8,0,1.0852586428324382
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,4,64,0,1,float16,float16,0,4.888511975606282
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,4,64,0,1,float16,fp8,0,4.890058517456055
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,4,64,0,1,fp8,fp8,0,4.521039962768555
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,8,64,128,1,float16,float16,0,1.176965316136678
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,8,64,128,1,float16,fp8,0,1.185754696528117
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,8,64,128,1,fp8,fp8,0,1.0919626553853352
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,8,64,0,1,float16,float16,0,4.900778770446777
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,8,64,0,1,float16,fp8,0,4.908080101013184
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,2,12288,96,8,64,0,1,fp8,fp8,0,4.532320022583008
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,96,64,128,1,float16,float16,0,0.8796640237172445
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,96,64,128,1,float16,fp8,0,0.8797439734141032
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,96,64,128,1,fp8,fp8,0,0.8242026964823405
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,96,64,0,1,float16,float16,0,2.796581268310547
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,96,64,0,1,float16,fp8,0,2.7957919438680015
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,96,64,0,1,fp8,fp8,0,2.5798187255859375
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,1,64,128,1,float16,float16,0,0.8804426987965902
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,1,64,128,1,float16,fp8,0,0.8799733320871989
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,1,64,0,1,float16,float16,0,2.7714932759602866
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,1,64,128,1,fp8,fp8,0,0.824506680170695
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,1,64,0,1,fp8,fp8,0,2.577690601348877
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,1,64,0,1,float16,fp8,0,2.7713705698649087
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,4,64,128,1,float16,float16,0,0.880400021870931
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,4,64,128,1,float16,fp8,0,0.8800693353017172
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,4,64,0,1,float16,float16,0,2.773226737976074
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,4,64,128,1,fp8,fp8,0,0.8240479628245035
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,4,64,0,1,float16,fp8,0,2.7741918563842773
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,4,64,0,1,fp8,fp8,0,2.576314608256022
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,8,64,128,1,float16,float16,0,0.8806506792704264
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,8,64,128,1,float16,fp8,0,0.8805013497670492
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,8,64,0,1,float16,float16,0,2.7785813013712564
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,8,64,128,1,fp8,fp8,0,0.8231626351674398
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,8,64,0,1,float16,fp8,0,2.778789202372233
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,1,12288,96,8,64,0,1,fp8,fp8,0,2.5770986874898276
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,1,64,128,1,float16,float16,0,3.3121973673502603
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,1,64,128,1,float16,fp8,0,3.3403307596842446
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,1,64,128,1,fp8,fp8,0,3.0160853068033853
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,1,64,0,1,float16,float16,0,13.370160420735678
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,1,64,0,1,float16,fp8,0,13.38873545328776
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,1,64,0,1,fp8,fp8,0,12.34335962931315
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,4,64,128,1,float16,float16,0,3.324847857157389
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,4,64,128,1,float16,fp8,0,3.3541812896728516
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,4,64,128,1,fp8,fp8,0,3.0393174489339194
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,4,64,0,1,float16,float16,0,13.405418395996094
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,4,64,0,1,float16,fp8,0,13.42633056640625
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,4,64,0,1,fp8,fp8,0,12.366341908772787
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,8,64,128,1,float16,float16,0,3.344938596089681
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,8,64,128,1,float16,fp8,0,3.37605349222819
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,8,64,128,1,fp8,fp8,0,3.064432144165039
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,8,64,0,1,float16,float16,0,13.45074717203776
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,8,64,0,1,float16,fp8,0,13.473776499430338
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,10240,96,96,64,128,1,float16,float16,0,1.9596907297770183
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,8,10240,96,8,64,0,1,fp8,fp8,0,12.393658955891928
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,10240,96,96,64,128,1,float16,fp8,0,2.0087626775105796
TRTLLM,1.2.0rc5,NVIDIA GB200,context_attention,torch_flow,4,10240,96,96,64,128,1,fp8,fp8,0,1.8695947329203289
