framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,1,1,1,128,1023,0.012896000097195307
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,64,1,1,2,1023,0.013210666676362356
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,64,1,1,2,1023,0.013248000293970108
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,32,1,1,4,1023,0.013114667187134424
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,8,1,1,16,1023,0.012730666746695837
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,8,1,1,16,1023,0.011503999431928
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,2,1,1,64,1023,0.011482667177915573
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,4,1,1,32,1023,0.012736000120639801
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,2,1,1,64,1023,0.012810666114091873
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,128,1,1,1,1023,0.015061333775520325
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,32,1,1,4,1023,0.01303999995191892
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,32,1,1,4,2047,0.01333333303531011
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,16,1,1,8,1023,0.01332266628742218
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,4,1,1,32,1023,0.012778667112191519
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,4,1,1,32,2047,0.01267733300725619
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,1,1,1,128,1023,0.01145600030819575
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,128,1,1,1,2047,0.016938666502634685
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,64,1,1,2,2047,0.015184000134468079
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,16,1,1,8,2047,0.014826666563749313
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,8,1,1,16,2047,0.012986666212479273
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,2,1,1,64,2047,0.012863999853531519
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,1,1,1,128,2047,0.012928000340859095
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,128,1,1,1,2047,0.014848000059525171
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,64,1,1,2,2047,0.014405333747466406
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,32,1,1,4,2047,0.01314666618903478
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,16,1,1,8,2047,0.013194666554530462
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,8,1,1,16,2047,0.013034666577974955
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,4,1,1,32,2047,0.012831999609867731
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,2,1,1,64,2047,0.01292266696691513
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,1,1,1,128,2047,0.012703999876976013
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,128,1,1,1,4095,0.019029332945744198
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,64,1,1,2,4095,0.018229333062966663
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,32,1,1,4,4095,0.015157333264748255
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,128,1,1,1,4095,0.016906666258970898
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,16,1,1,8,4095,0.015157333264748255
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,8,1,1,16,4095,0.01321600005030632
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,4,1,1,32,4095,0.014720000326633453
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,4,1,1,32,4095,0.012842666357755661
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,2,1,1,64,4095,0.013221333424250284
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,2,1,1,64,4095,0.012960000584522883
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,1,1,1,128,4095,0.013045333325862885
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,1,1,1,128,4095,0.01303999995191892
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,64,1,1,2,4095,0.01687466725707054
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,32,1,1,4,4095,0.014896000425020853
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,16,1,1,8,4095,0.014725333700577417
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,8,1,1,16,4095,0.014864000181357065
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,4,1,1,32,8191,0.016885332763195038
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,128,1,1,1,8191,0.025146665672461193
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,1,1,1,128,8191,0.0169813334941864
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,128,1,1,1,8191,0.02111999938885371
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,64,1,1,2,8191,0.01836799954374631
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,64,1,1,2,8191,0.019904000063737232
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,32,1,1,4,8191,0.019306667149066925
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,16,1,1,8,8191,0.01727466657757759
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,8,1,1,16,8191,0.01708799973130226
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,2,1,1,64,8191,0.016965333372354507
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,32,1,1,4,8191,0.01714133347074191
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,128,1,1,1,16383,0.03852800031503042
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,16,1,1,8,8191,0.01708799973130226
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,8,1,1,16,8191,0.015247999380032221
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,4,1,1,32,8191,0.01540800059835116
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,8,1,1,16,16383,0.022389332453409832
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,2,1,1,64,8191,0.015589332828919092
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,1,1,1,128,8191,0.015077333897352219
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,32,1,1,4,16383,0.02314666658639908
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,64,1,1,2,16383,0.027093333502610523
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,16,1,1,8,16383,0.023200000325838726
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,4,1,1,32,16383,0.021407999098300934
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,2,1,1,64,16383,0.021359999974568684
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,4,1,1,32,16383,0.02014933278163274
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,1,1,1,128,16383,0.021530665457248688
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,128,1,1,1,16383,0.027104000250498455
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,64,1,1,2,16383,0.021242665747801464
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,32,1,1,4,16383,0.020037333170572918
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,16,1,1,8,16383,0.019189332922299702
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,8,1,1,16,16383,0.01926933353145917
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,16,1,1,8,32767,0.027290667096773785
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,2,1,1,64,16383,0.018917333334684372
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,1,1,1,128,16383,0.019120000302791595
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,128,1,1,1,32767,0.03384533276160558
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,64,1,1,2,32767,0.03962666789690653
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,32,1,1,4,32767,0.031290667752424874
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,8,1,1,16,32767,0.027482666075229645
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,4,1,1,32,32767,0.02737066646416982
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,2,1,1,64,32767,0.027093333502610523
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,float16,1,1,1,128,32767,0.02734400083621343
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,4,1,1,32,32767,0.025098666548728943
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,128,1,1,1,32767,0.03322133421897888
TRTLLM,1.2.0rc5,NVIDIA B200,mla_generation,default,float16,fp8,64,1,1,2,32767,0.027637332677841187
