framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,3584,4.025407791137695
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,65536,1536,2.10809588432312
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,3072,3.5207359790802
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,65536,1024,1.5251840353012085
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,65536,1024,1.5497280359268188
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,65536,1536,2.1231679916381836
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,2560,3.0245120525360107
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,2048,2.5234880447387695
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,65536,768,1.2301119565963745
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,65536,768,1.266975998878479
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,65536,512,0.939520001411438
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,65536,256,0.49830400943756104
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,65536,512,0.9584320187568665
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,65536,256,0.49907198548316956
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,1536,2.0418241024017334
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,65536,128,0.3839679956436157
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,65536,128,0.3871999979019165
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,1024,1.544319987297058
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,768,1.2776000499725342
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,65536,64,0.38201600313186646
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,65536,64,0.3853119909763336
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,256,0.7641919851303101
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,512,1.0260800123214722
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,65536,32,0.38121598958969116
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,65536,32,0.3826879858970642
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,128,0.590719997882843
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,64,0.5075520277023315
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,65536,32,0.513696014881134
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,12288,4.272543907165527
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,12288,3.6361279487609863
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,16384,4.882175922393799
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,16384,5.605247974395752
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,10240,4.145472049713135
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,10240,3.0255041122436523
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,16384,4.217951774597168
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,8192,3.1148159503936768
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,12288,3.201632022857666
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,10240,2.7149760723114014
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,8192,2.4448320865631104
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,8192,2.1790080070495605
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,7168,2.166815996170044
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,7168,2.3338561058044434
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,6144,1.8277440071105957
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,7168,1.947424054145813
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,5120,1.7013440132141113
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,6144,1.878335952758789
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,5120,1.5837759971618652
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,4096,1.2921279668807983
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,4096,1.2702399492263794
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,6144,1.6764479875564575
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,4096,1.161952018737793
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,5120,1.4313280582427979
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,3584,1.1443519592285156
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,3584,1.1242560148239136
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,3072,0.9699839949607849
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,3584,1.03603196144104
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,3072,1.0030080080032349
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,2560,0.8347839713096619
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,2560,0.8501120209693909
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,2048,0.6924160122871399
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,3072,0.9054399728775024
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,2048,0.7008960247039795
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,2560,0.7773439884185791
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,1536,0.5422080159187317
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,1536,0.55103999376297
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,65536,22.741600036621094
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,1536,0.5230720043182373
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,1024,0.4070720076560974
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,1024,0.3954240083694458
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,2048,0.6508479714393616
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,768,0.32207998633384705
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,1024,0.3925440013408661
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,768,0.3304319977760315
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,512,0.24729600548744202
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,256,0.1356160044670105
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,768,0.33238399028778076
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,256,0.1308480054140091
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,512,0.2622080147266388
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,128,0.10265599936246872
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,256,0.19599999487400055
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,128,0.10409600287675858
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,512,0.25494399666786194
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,64,0.09225600212812424
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,128,0.15302400290966034
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,64,0.09417600184679031
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,32,0.10047999769449234
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,16384,32,0.1034879982471466
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,64,0.1329919993877411
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,32,0.13331200182437897
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,16384,65536,22.575231552124023
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,12288,12288,3.655872106552124
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,12288,16384,4.04099178314209
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,12288,16384,5.216671943664551
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,12288,12288,2.748703956604004
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,12288,16384,3.1393918991088867
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,12288,10240,2.9220800399780273
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,12288,12288,2.404416084289551
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,12288,10240,2.2902719974517822
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,12288,8192,1.8353919982910156
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,12288,10240,2.007040023803711
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,12288,8192,1.848479986190796
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,12288,7168,1.6213120222091675
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,12288,8192,1.6367679834365845
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,12288,6144,1.3991039991378784
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,12288,7168,1.616096019744873
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int4_wo,8192,12288,6144,1.410207986831665
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,12288,7168,1.4505280256271362
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/weight_only_quant_matmul_L257/PLUGIN_V2_WeightOnlyQuantMatmul_0,int8_wo,8192,12288,5120,1.168287992477417
TRTLLM,1.2.0rc5,NVIDIA H200,gemm,trt_flow_/smooth_quant_gemm_L96/PLUGIN_V2_SmoothQuantGemm_0,sq,8192,16384,65536,19.410655975341797
