framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,16384,96,8,64,128,1,float16,fp8,0,8.605541229248047
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,16384,96,8,64,128,1,fp8,fp8,0,11.120372772216797
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,96,64,128,1,float16,float16,0,4.811013221740723
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,96,64,128,1,float16,fp8,0,4.780111948649089
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,16384,96,4,64,0,1,float16,float16,0,58.2540283203125
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,96,64,128,1,fp8,fp8,0,6.204426447550456
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,16384,96,4,64,0,1,fp8,fp8,0,52.03538513183594
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,16384,96,4,64,0,1,float16,fp8,0,57.40426127115885
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,96,64,0,1,float16,float16,0,28.88585154215495
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,1,64,128,1,float16,float16,0,4.306069374084473
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,16384,96,8,64,0,1,float16,float16,0,57.78606160481771
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,1,64,128,1,float16,fp8,0,4.264464060465495
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,1,64,128,1,fp8,fp8,0,5.556671778361003
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,16384,96,8,64,0,1,float16,fp8,0,57.777862548828125
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,96,64,0,1,float16,fp8,0,29.498138427734375
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,2,64,128,1,float16,float16,0,4.349743843078613
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,16384,96,8,64,0,1,fp8,fp8,0,51.596394856770836
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,96,64,0,1,fp8,fp8,0,26.4986089070638
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,2,64,128,1,float16,fp8,0,4.340517361958821
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,1,64,0,1,float16,float16,0,28.695823669433594
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,2,64,128,1,fp8,fp8,0,5.631093343098958
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,4,64,128,1,float16,float16,0,4.383690516153972
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,1,64,0,1,fp8,fp8,0,25.81292724609375
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,1,64,0,1,float16,fp8,0,28.582361857096355
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,4,64,128,1,float16,fp8,0,4.295061429341634
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,4,64,128,1,fp8,fp8,0,5.678997039794922
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,8,64,128,1,float16,float16,0,4.375781377156575
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,2,64,0,1,float16,float16,0,28.713022867838543
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,8,64,128,1,float16,fp8,0,4.315818786621094
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,2,64,0,1,fp8,fp8,0,25.904645284016926
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,2,64,0,1,float16,fp8,0,28.71449025472005
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,8,64,128,1,fp8,fp8,0,5.712064107259114
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,4,64,0,1,float16,float16,0,28.763470967610676
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,96,64,128,1,float16,float16,0,2.498821258544922
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,4,64,0,1,fp8,fp8,0,25.925702412923176
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,96,64,128,1,float16,fp8,0,2.5293386777242026
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,4,64,0,1,float16,fp8,0,28.34826151529948
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,96,64,128,1,fp8,fp8,0,3.2294880549112954
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,8,64,0,1,float16,float16,0,29.21800994873047
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,96,64,0,1,float16,float16,0,14.820964813232422
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,1,64,128,1,float16,float16,0,2.315999984741211
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,8,64,0,1,float16,fp8,0,28.994405110677082
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,16384,96,8,64,0,1,fp8,fp8,0,25.94775390625
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,96,64,0,1,float16,fp8,0,14.751541137695312
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,96,64,0,1,fp8,fp8,0,13.53546142578125
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,1,64,128,1,float16,fp8,0,2.2885546684265137
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,1,64,128,1,fp8,fp8,0,2.9408534367879233
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,1,64,0,1,float16,float16,0,14.441791534423828
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,2,64,128,1,float16,float16,0,2.327669302622477
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,1,64,0,1,float16,fp8,0,14.332480112711588
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,2,64,128,1,float16,fp8,0,2.3006399472554526
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,2,64,128,1,fp8,fp8,0,2.9649387995402017
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,1,64,0,1,fp8,fp8,0,13.113749186197916
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,2,64,0,1,float16,float16,0,14.569727579752604
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,4,64,128,1,float16,float16,0,2.331077257792155
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,2,64,0,1,float16,fp8,0,14.432197570800781
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,4,64,128,1,float16,fp8,0,2.2980480194091797
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,2,64,0,1,fp8,fp8,0,13.124746958414713
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,4,64,128,1,fp8,fp8,0,2.968597412109375
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,4,64,0,1,float16,float16,0,14.356698354085287
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,64,128,1,float16,float16,0,2.3345386187235513
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,4,64,0,1,float16,fp8,0,14.511002858479818
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,64,128,1,float16,fp8,0,2.306111971537272
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,64,128,1,float16,float16,0,1.622554620107015
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,64,128,1,fp8,fp8,0,2.974735895792643
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,64,128,1,float16,fp8,0,1.6144107182820637
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,4,64,0,1,fp8,fp8,0,13.125199635823568
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,64,128,1,fp8,fp8,0,1.932378609975179
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,64,0,1,float16,float16,0,7.751925150553386
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,64,0,1,float16,float16,0,14.576175689697266
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,64,0,1,float16,fp8,0,7.789013544718425
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,96,64,0,1,fp8,fp8,0,7.109077453613281
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,64,0,1,fp8,fp8,0,13.135743459065756
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,16384,96,8,64,0,1,float16,fp8,0,14.64190928141276
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,64,128,1,float16,float16,0,1.6184906959533691
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,64,128,1,float16,fp8,0,1.6144107182820637
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,64,128,1,fp8,fp8,0,1.9308640162150066
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,64,0,1,float16,float16,0,7.730560302734375
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,64,128,1,float16,float16,0,1.6142826080322266
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,64,0,1,fp8,fp8,0,7.086106618245442
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,1,64,0,1,float16,fp8,0,7.790224075317383
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,64,128,1,float16,fp8,0,1.6183573404947917
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,64,128,1,fp8,fp8,0,1.920090675354004
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,64,0,1,float16,float16,0,7.728576024373372
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,64,0,1,float16,fp8,0,7.783626556396484
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,2,64,0,1,fp8,fp8,0,7.036949157714844
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,64,128,1,float16,float16,0,1.6147146224975586
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,64,128,1,float16,fp8,0,1.6186025937398274
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,64,128,1,fp8,fp8,0,1.9314506848653157
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,64,0,1,float16,float16,0,7.734064102172852
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,64,0,1,float16,fp8,0,7.7259947458903
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,4,64,0,1,fp8,fp8,0,7.096597035725911
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,64,128,1,float16,float16,0,1.6205013593037922
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,64,128,1,float16,fp8,0,1.615514596303304
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,64,0,1,float16,float16,0,7.733845392862956
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,64,128,1,fp8,fp8,0,1.9287892977396648
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,64,0,1,float16,fp8,0,7.78335444132487
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,16384,96,8,64,0,1,fp8,fp8,0,7.062858581542969
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,64,128,1,float16,float16,0,6.327754974365234
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,64,128,1,float16,fp8,0,6.259429295857747
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,64,128,1,fp8,fp8,0,8.19160016377767
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,64,128,1,float16,float16,0,6.458954493204753
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,64,128,1,float16,fp8,0,6.353872299194336
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,64,128,1,fp8,fp8,0,8.322229385375977
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,64,0,1,float16,float16,0,34.55213928222656
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,64,128,1,float16,float16,0,6.450389226277669
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,64,128,1,float16,fp8,0,6.414992014567058
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,64,0,1,float16,fp8,0,34.57055409749349
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,1,64,0,1,fp8,fp8,0,29.947535196940105
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,64,128,1,fp8,fp8,0,8.29252815246582
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,64,0,1,float16,float16,0,34.8279774983724
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,64,0,1,float16,fp8,0,35.060132344563804
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,64,128,1,float16,float16,0,6.506053288777669
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,2,64,0,1,fp8,fp8,0,30.05310821533203
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,64,128,1,float16,fp8,0,6.4545440673828125
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,64,128,1,fp8,fp8,0,8.387077331542969
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,64,0,1,float16,float16,0,35.307604471842446
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,64,128,1,float16,float16,0,3.5389601389567056
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,64,128,1,float16,fp8,0,3.5776853561401367
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,64,128,1,fp8,fp8,0,4.64027722676595
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,64,0,1,fp8,fp8,0,30.054468790690105
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,4,64,0,1,float16,fp8,0,35.049914042154946
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,64,128,1,float16,float16,0,3.2195841471354165
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,64,0,1,float16,float16,0,16.89557393391927
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,64,0,1,float16,float16,0,35.984212239583336
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,64,128,1,float16,fp8,0,3.159173329671224
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,64,128,1,fp8,fp8,0,4.149642626444499
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,64,0,1,fp8,fp8,0,30.10997772216797
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,64,0,1,float16,fp8,0,17.31468327840169
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,8,12288,96,8,64,0,1,float16,fp8,0,35.1328379313151
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,96,64,0,1,fp8,fp8,0,15.675210316975912
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,64,128,1,float16,float16,0,3.2325865427652993
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,64,0,1,float16,float16,0,16.83037821451823
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,64,128,1,float16,fp8,0,3.1922613779703775
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,64,0,1,float16,fp8,0,16.760026295979817
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,1,64,0,1,fp8,fp8,0,15.043888092041016
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,64,128,1,fp8,fp8,0,4.190133412679036
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,64,128,1,float16,float16,0,3.2515573501586914
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,64,0,1,float16,float16,0,16.709557851155598
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,64,128,1,float16,fp8,0,3.1825974782307944
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,64,128,1,fp8,fp8,0,4.177034695943196
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,64,0,1,fp8,fp8,0,15.079269409179688
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,64,128,1,float16,float16,0,3.2844212849934897
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,2,64,0,1,float16,fp8,0,16.66003163655599
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,64,128,1,float16,fp8,0,3.196885426839193
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,64,0,1,float16,float16,0,16.79198964436849
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,64,128,1,fp8,fp8,0,4.176266670227051
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,64,0,1,fp8,fp8,0,15.118831634521484
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,4,64,0,1,float16,fp8,0,16.52008056640625
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,64,128,1,float16,float16,0,1.856005350748698
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,64,0,1,float16,float16,0,16.91104507446289
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,64,0,1,float16,fp8,0,16.554283142089844
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,64,128,1,float16,fp8,0,1.8891359965006511
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,64,0,1,float16,float16,0,8.738576253255209
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,4,12288,96,8,64,0,1,fp8,fp8,0,15.231552124023438
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,64,128,1,fp8,fp8,0,2.4242773056030273
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,64,0,1,float16,fp8,0,8.6636962890625
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,96,64,0,1,fp8,fp8,0,7.9081064860026045
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,64,128,1,float16,float16,0,1.740928014119466
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,64,128,1,float16,fp8,0,1.7160852750142415
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,64,128,1,fp8,fp8,0,2.222928047180176
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,64,0,1,float16,float16,0,8.518106460571289
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,64,0,1,float16,fp8,0,8.433290481567383
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,64,128,1,float16,float16,0,1.7498985926310222
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,1,64,0,1,fp8,fp8,0,7.693983713785808
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,64,0,1,float16,float16,0,8.467157363891602
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,64,128,1,float16,fp8,0,1.7149386405944824
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,64,128,1,fp8,fp8,0,2.2151519457499185
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,64,0,1,float16,fp8,0,8.564863840738932
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,64,128,1,float16,float16,0,1.7466346422831218
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,64,128,1,float16,fp8,0,1.7269919713338215
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,2,64,0,1,fp8,fp8,0,7.738485336303711
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,64,128,1,fp8,fp8,0,2.2284266153971353
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,64,128,1,float16,float16,0,1.7758132616678874
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,64,0,1,float16,float16,0,8.532938639322916
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,64,128,1,float16,fp8,0,1.7348747253417969
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,64,128,1,fp8,fp8,0,2.237818717956543
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,64,0,1,fp8,fp8,0,7.656821568806966
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,4,64,0,1,float16,fp8,0,8.454986572265625
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,12288,96,96,64,128,1,float16,float16,0,1.2256320317586262
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,64,0,1,float16,float16,0,8.471765518188477
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,12288,96,96,64,128,1,float16,fp8,0,1.2216320037841797
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,12288,96,96,64,128,1,fp8,fp8,0,1.4469812711079915
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,64,0,1,float16,fp8,0,8.441845575968424
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,2,12288,96,8,64,0,1,fp8,fp8,0,7.716992060343425
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,12288,96,96,64,0,1,float16,float16,0,4.625103950500488
TRTLLM,1.2.0rc5,NVIDIA H200,context_attention,torch_flow,1,12288,96,96,64,0,1,float16,fp8,0,4.611093203226726
