framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,192,4096,1536,8,128,1,1,power_law_1.2,6.9509117126464846
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,256,4096,1536,8,128,1,1,power_law_1.01,6.928793334960938
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,256,4096,1536,8,128,1,1,power_law_1.2,6.966681671142578
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,320,4096,1536,8,128,1,1,power_law_1.01,7.100006103515625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,320,4096,1536,8,128,1,1,power_law_1.2,7.25032958984375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,384,4096,1536,8,128,1,1,power_law_1.01,7.02709732055664
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,384,4096,1536,8,128,1,1,power_law_1.2,7.3400321960449215
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,512,4096,1536,8,128,1,1,power_law_1.2,7.397785949707031
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,512,4096,1536,8,128,1,1,power_law_1.01,7.376486206054688
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,768,4096,1536,8,128,1,1,power_law_1.2,7.579853057861328
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,768,4096,1536,8,128,1,1,power_law_1.01,7.493427276611328
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1024,4096,1536,8,128,1,1,power_law_1.2,8.135884857177734
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1024,4096,1536,8,128,1,1,power_law_1.01,7.841177368164063
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1536,4096,1536,8,128,1,1,power_law_1.2,9.12732162475586
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1536,4096,1536,8,128,1,1,power_law_1.01,8.767692565917969
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2048,4096,1536,8,128,1,1,power_law_1.2,10.392985534667968
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2048,4096,1536,8,128,1,1,power_law_1.01,9.946726226806641
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,3072,4096,1536,8,128,1,1,power_law_1.2,13.017292785644532
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,3072,4096,1536,8,128,1,1,power_law_1.01,12.41866226196289
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4096,4096,1536,8,128,1,1,power_law_1.2,13.225369262695313
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4096,4096,1536,8,128,1,1,power_law_1.01,12.622029113769532
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,6144,4096,1536,8,128,1,1,power_law_1.2,17.37871398925781
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,6144,4096,1536,8,128,1,1,power_law_1.01,16.563813781738283
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8192,4096,1536,8,128,1,1,power_law_1.2,21.13966064453125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8192,4096,1536,8,128,1,1,power_law_1.01,20.401560974121093
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,12288,4096,1536,8,128,1,1,power_law_1.01,29.597695922851564
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,12288,4096,1536,8,128,1,1,power_law_1.2,29.876837158203124
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16384,4096,1536,8,128,1,1,power_law_1.2,39.016448974609375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16384,4096,1536,8,128,1,1,power_law_1.01,38.06453857421875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,20480,4096,1536,8,128,1,1,power_law_1.2,47.433319091796875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,20480,4096,1536,8,128,1,1,power_law_1.01,46.710784912109375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32768,4096,1536,8,128,1,1,power_law_1.2,73.6753662109375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32768,4096,1536,8,128,1,1,power_law_1.01,73.7490966796875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,65536,4096,1536,8,128,1,1,power_law_1.01,144.90767822265624
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,65536,4096,1536,8,128,1,1,power_law_1.2,147.16805419921874
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1,4096,14336,2,8,1,1,power_law_1.2,1.1472895622253418
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2,4096,14336,2,8,1,1,power_law_1.2,1.9396608352661133
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4,4096,14336,2,8,1,1,power_law_1.2,1.6766975402832032
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8,4096,14336,2,8,1,1,power_law_1.2,4.053811264038086
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16,4096,14336,2,8,1,1,power_law_1.2,4.055244827270508
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32,4096,14336,2,8,1,1,power_law_1.2,3.992371368408203
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,48,4096,14336,2,8,1,1,power_law_1.2,4.424499130249023
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,64,4096,14336,2,8,1,1,power_law_1.2,4.666368103027343
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,80,4096,14336,2,8,1,1,power_law_1.2,5.0475006103515625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,96,4096,14336,2,8,1,1,power_law_1.2,5.3131263732910154
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,128,4096,14336,2,8,1,1,power_law_1.2,4.830412673950195
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1,4096,14336,2,8,1,1,power_law_1.01,1.1464703559875489
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,160,4096,14336,2,8,1,1,power_law_1.2,5.489664077758789
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2,4096,14336,2,8,1,1,power_law_1.01,1.7135616302490235
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,192,4096,14336,2,8,1,1,power_law_1.2,5.5754753112792965
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4,4096,14336,2,8,1,1,power_law_1.01,2.0910079956054686
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,256,4096,14336,2,8,1,1,power_law_1.2,6.054707336425781
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8,4096,14336,2,8,1,1,power_law_1.01,3.9532543182373048
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,320,4096,14336,2,8,1,1,power_law_1.2,6.655385589599609
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16,4096,14336,2,8,1,1,power_law_1.01,3.9593982696533203
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,384,4096,14336,2,8,1,1,power_law_1.2,7.062322998046875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32,4096,14336,2,8,1,1,power_law_1.01,4.100300979614258
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,512,4096,14336,2,8,1,1,power_law_1.2,8.471142578125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,48,4096,14336,2,8,1,1,power_law_1.01,4.286463928222656
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,64,4096,14336,2,8,1,1,power_law_1.01,4.757503890991211
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,768,4096,14336,2,8,1,1,power_law_1.2,10.125312042236327
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,80,4096,14336,2,8,1,1,power_law_1.01,5.0522113800048825
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1024,4096,14336,2,8,1,1,power_law_1.2,11.606425476074218
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,96,4096,14336,2,8,1,1,power_law_1.01,5.112627029418945
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1536,4096,14336,2,8,1,1,power_law_1.2,14.703616333007812
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,128,4096,14336,2,8,1,1,power_law_1.01,4.523622512817383
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,160,4096,14336,2,8,1,1,power_law_1.01,5.25475845336914
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2048,4096,14336,2,8,1,1,power_law_1.2,16.545382690429687
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,192,4096,14336,2,8,1,1,power_law_1.01,5.4581249237060545
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,3072,4096,14336,2,8,1,1,power_law_1.2,21.1378173828125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,256,4096,14336,2,8,1,1,power_law_1.01,6.060851287841797
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,320,4096,14336,2,8,1,1,power_law_1.01,6.738124847412109
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4096,4096,14336,2,8,1,1,power_law_1.2,26.276043701171876
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,384,4096,14336,2,8,1,1,power_law_1.01,7.16021728515625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,512,4096,14336,2,8,1,1,power_law_1.01,8.445337677001953
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,6144,4096,14336,2,8,1,1,power_law_1.2,38.1259765625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,768,4096,14336,2,8,1,1,power_law_1.01,10.292428588867187
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1024,4096,14336,2,8,1,1,power_law_1.01,11.514470672607422
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8192,4096,14336,2,8,1,1,power_law_1.2,48.88084411621094
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1536,4096,14336,2,8,1,1,power_law_1.01,14.118092346191407
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2048,4096,14336,2,8,1,1,power_law_1.01,16.49950714111328
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,12288,4096,14336,2,8,1,1,power_law_1.2,72.3589111328125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,3072,4096,14336,2,8,1,1,power_law_1.01,21.39463653564453
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4096,4096,14336,2,8,1,1,power_law_1.01,26.117733764648438
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16384,4096,14336,2,8,1,1,power_law_1.2,94.87298583984375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,6144,4096,14336,2,8,1,1,power_law_1.01,40.2882568359375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8192,4096,14336,2,8,1,1,power_law_1.01,49.95625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,20480,4096,14336,2,8,1,1,power_law_1.2,123.3227783203125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,12288,4096,14336,2,8,1,1,power_law_1.01,74.72967529296875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16384,4096,14336,2,8,1,1,power_law_1.01,101.49171142578125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32768,4096,14336,2,8,1,1,power_law_1.2,191.9457275390625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,20480,4096,14336,2,8,1,1,power_law_1.01,126.2376953125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32768,4096,14336,2,8,1,1,power_law_1.01,199.37423095703124
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,65536,4096,14336,2,8,1,1,power_law_1.2,374.496875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,65536,4096,14336,2,8,1,1,power_law_1.01,394.541064453125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1,6144,16384,2,8,1,1,power_law_1.01,1.981439971923828
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2,6144,16384,2,8,1,1,power_law_1.01,3.2088062286376955
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4,6144,16384,2,8,1,1,power_law_1.01,3.9649280548095702
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8,6144,16384,2,8,1,1,power_law_1.01,6.936985778808594
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1,6144,16384,2,8,1,1,power_law_1.2,1.9812351226806642
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16,6144,16384,2,8,1,1,power_law_1.01,6.951936340332031
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2,6144,16384,2,8,1,1,power_law_1.2,3.202867126464844
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4,6144,16384,2,8,1,1,power_law_1.2,3.974553680419922
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32,6144,16384,2,8,1,1,power_law_1.01,6.8552703857421875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8,6144,16384,2,8,1,1,power_law_1.2,6.786457824707031
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,48,6144,16384,2,8,1,1,power_law_1.01,7.207936096191406
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16,6144,16384,2,8,1,1,power_law_1.2,6.952345275878907
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,64,6144,16384,2,8,1,1,power_law_1.01,8.077107238769532
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32,6144,16384,2,8,1,1,power_law_1.2,7.012556457519532
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,80,6144,16384,2,8,1,1,power_law_1.01,8.722227478027344
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,48,6144,16384,2,8,1,1,power_law_1.2,7.743897247314453
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,96,6144,16384,2,8,1,1,power_law_1.01,9.268019104003907
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,64,6144,16384,2,8,1,1,power_law_1.2,7.552204895019531
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,128,6144,16384,2,8,1,1,power_law_1.01,8.27105255126953
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,80,6144,16384,2,8,1,1,power_law_1.2,9.048473358154297
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,160,6144,16384,2,8,1,1,power_law_1.01,8.944230651855468
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,96,6144,16384,2,8,1,1,power_law_1.2,9.24364776611328
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,192,6144,16384,2,8,1,1,power_law_1.01,9.471794891357423
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,128,6144,16384,2,8,1,1,power_law_1.2,8.308531188964844
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,256,6144,16384,2,8,1,1,power_law_1.01,10.682367706298828
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,160,6144,16384,2,8,1,1,power_law_1.2,9.027993774414062
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,320,6144,16384,2,8,1,1,power_law_1.01,11.922022247314453
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,192,6144,16384,2,8,1,1,power_law_1.2,9.636249542236328
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,384,6144,16384,2,8,1,1,power_law_1.01,13.092044067382812
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,256,6144,16384,2,8,1,1,power_law_1.2,10.492928314208985
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,512,6144,16384,2,8,1,1,power_law_1.01,15.845785522460938
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,320,6144,16384,2,8,1,1,power_law_1.2,11.953766632080079
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,768,6144,16384,2,8,1,1,power_law_1.01,19.989913940429688
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,384,6144,16384,2,8,1,1,power_law_1.2,13.114572143554687
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1024,6144,16384,2,8,1,1,power_law_1.01,24.528076171875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,512,6144,16384,2,8,1,1,power_law_1.2,15.735807800292969
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,768,6144,16384,2,8,1,1,power_law_1.2,20.092108154296874
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1536,6144,16384,2,8,1,1,power_law_1.01,29.1125244140625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1024,6144,16384,2,8,1,1,power_law_1.2,24.121958923339843
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2048,6144,16384,2,8,1,1,power_law_1.01,34.271435546875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,1536,6144,16384,2,8,1,1,power_law_1.2,29.07955322265625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,3072,6144,16384,2,8,1,1,power_law_1.01,41.41527099609375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,2048,6144,16384,2,8,1,1,power_law_1.2,34.202215576171874
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4096,6144,16384,2,8,1,1,power_law_1.01,48.765951538085936
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,3072,6144,16384,2,8,1,1,power_law_1.2,41.19388122558594
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,6144,6144,16384,2,8,1,1,power_law_1.01,66.79961547851562
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,4096,6144,16384,2,8,1,1,power_law_1.2,49.03669738769531
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,6144,6144,16384,2,8,1,1,power_law_1.2,65.30989990234374
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8192,6144,16384,2,8,1,1,power_law_1.01,83.96881713867188
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,8192,6144,16384,2,8,1,1,power_law_1.2,84.65244140625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,12288,6144,16384,2,8,1,1,power_law_1.01,128.5603271484375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,12288,6144,16384,2,8,1,1,power_law_1.2,126.85537109375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16384,6144,16384,2,8,1,1,power_law_1.01,168.1406005859375
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,16384,6144,16384,2,8,1,1,power_law_1.2,168.199169921875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,20480,6144,16384,2,8,1,1,power_law_1.01,210.071142578125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,20480,6144,16384,2,8,1,1,power_law_1.2,206.573779296875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32768,6144,16384,2,8,1,1,power_law_1.01,332.3578369140625
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,32768,6144,16384,2,8,1,1,power_law_1.2,327.0352783203125
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,65536,6144,16384,2,8,1,1,power_law_1.01,657.107373046875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,float16,65536,6144,16384,2,8,1,1,power_law_1.2,651.327685546875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,1,4096,14336,2,8,1,1,power_law_1.2,0.28323841094970703
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,2,4096,14336,2,8,1,1,power_law_1.2,0.46346240043640136
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,4,4096,14336,2,8,1,1,power_law_1.2,0.6463488101959228
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,8,4096,14336,2,8,1,1,power_law_1.2,0.9998335838317871
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,16,4096,14336,2,8,1,1,power_law_1.2,1.0844160079956056
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,32,4096,14336,2,8,1,1,power_law_1.2,1.1233280181884766
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,48,4096,14336,2,8,1,1,power_law_1.2,1.145036792755127
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,64,4096,14336,2,8,1,1,power_law_1.2,1.1546624183654786
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,80,4096,14336,2,8,1,1,power_law_1.2,1.1876352310180665
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,96,4096,14336,2,8,1,1,power_law_1.2,1.1919360160827637
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,128,4096,14336,2,8,1,1,power_law_1.2,1.285529613494873
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,160,4096,14336,2,8,1,1,power_law_1.2,1.296793556213379
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,192,4096,14336,2,8,1,1,power_law_1.2,1.3469696044921875
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,256,4096,14336,2,8,1,1,power_law_1.2,1.5093759536743163
TRTLLM,1.0.0,NVIDIA L40S,moe,moe_torch_flow,w4afp8,320,4096,14336,2,8,1,1,power_law_1.2,1.5843328475952148
