framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,4,1,4,1,0.3426986535390218
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,4,1,8,1,0.3362133502960205
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,4,1,16,1,0.3442346652348836
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,4,1,64,1,0.3357013463973999
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,4,1,32,1,0.37444265683492023
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,4,1,128,1,0.34696535269419354
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,8,1,1,1,0.3198293248812358
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,8,1,2,1,0.3218773404757182
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,8,1,4,1,0.3346773386001587
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,8,1,8,1,0.3428693215052287
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,8,1,16,1,0.34884266058603924
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,8,1,64,1,0.339626669883728
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,8,1,32,1,0.33177600304285687
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,16,1,1,1,0.35703468322753906
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,8,1,128,1,0.3456000089645386
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,16,1,2,1,0.3258026639620463
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,16,1,8,1,0.33791999022165936
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,16,1,16,1,0.33740798632303876
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,16,1,4,1,0.31573333342870075
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,16,1,64,1,0.33928533395131427
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,16,1,128,1,0.3421866496404012
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,16,1,32,1,0.3290453354517619
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,32,1,2,1,0.33826132615407306
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,32,1,1,1,0.31829333305358887
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,32,1,4,1,0.3242666721343994
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,32,1,16,1,0.3442346652348836
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,32,1,8,1,0.35037867228190106
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,32,1,32,1,0.3461120128631592
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,32,1,128,1,0.33484800656636554
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,32,1,64,1,0.32290132840474445
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,64,1,1,1,0.31726932525634766
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,64,1,2,1,0.3280213276545207
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,64,1,4,1,0.3211946686108907
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,1,1,8,1,0.33075199524561566
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,1,1,16,1,0.3322880069414775
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,64,1,16,1,0.3447466691335042
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,64,1,8,1,0.34508800506591797
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,64,1,32,1,0.33894399801890057
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,64,1,64,1,0.3408213456471761
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,64,1,128,1,0.33075199524561566
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,128,1,2,1,0.33843199412027997
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,128,1,1,1,0.3426986535390218
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,128,1,4,1,0.3283626635869344
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,128,1,8,1,0.3421866496404012
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,128,1,16,1,0.35601067543029785
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,1,1,128,1,0.31641600529352826
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,1,1,64,1,0.37649067242940265
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,128,1,32,1,0.340992013613383
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,128,1,64,1,0.33638401826222736
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,128,1,128,1,0.32102400064468384
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,1,1,32,1,0.3283626635869344
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,256,1,1,1,0.5713920195897421
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,256,1,4,1,0.3283626635869344
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,256,1,16,1,0.3423573176066081
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,256,1,2,1,0.34986666838328045
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,256,1,32,1,0.3452586730321248
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,256,1,8,1,0.3251199920972188
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,256,1,64,1,0.34167468547821045
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,256,1,128,1,0.3397973378499349
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,512,1,4,1,0.35276798407236737
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,512,1,2,1,0.5601280132929484
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,512,1,16,1,0.8907093207041422
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,512,1,1,1,1.0765653451283772
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,512,1,8,1,0.3485013246536255
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,512,1,64,1,0.34696535269419354
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,512,1,32,1,0.32443734010060626
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,512,1,128,1,0.33587201436360675
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,1024,1,2,1,1.0571093559265137
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,1024,1,16,1,0.3454293409983317
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,1024,1,4,1,0.5596160093943278
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,1024,1,32,1,0.3408213456471761
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,1024,1,8,1,0.35447466373443604
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,1024,1,64,1,0.3357013463973999
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,1024,1,128,1,0.33894399801890057
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,1024,1,1,1,2.082815965016683
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,1,1,1,3,0.3561813433965047
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,1,1,8,3,0.34457600116729736
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,1,1,2,3,0.3457706769307454
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,1,1,4,3,0.6681599617004395
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,1,1,32,3,0.5178026755650839
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,1,1,16,3,0.355840007464091
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,1,1,64,3,0.35089067618052167
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,2,1,2,3,0.680618683497111
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,2,1,8,3,0.3404800097147624
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,2,1,4,3,0.40226133664449054
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,2,1,16,3,0.3466240167617798
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,1,1,128,3,0.33604268232981366
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,2,1,64,3,0.343722661336263
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,2,1,128,3,0.3471359809239705
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,2,1,32,3,0.3490133285522461
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,4,1,2,3,0.34116268157958984
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,4,1,1,3,0.725162665049235
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,4,1,32,3,0.34167468547821045
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,4,1,4,3,0.34969600041707355
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,4,1,8,3,0.33501867453257245
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,4,1,16,3,0.34065067768096924
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,4,1,64,3,0.3201706608136495
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,2,1,1,3,0.33450667063395184
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,4,1,128,3,0.3679573138554891
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,8,1,16,3,0.3566933472951253
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,8,1,4,3,1.1060907046000164
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,8,1,8,3,1.6669012705485027
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,8,1,2,3,0.3452586730321248
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,8,1,32,3,0.3423573176066081
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,8,1,1,3,0.423253337542216
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,8,1,64,3,0.3421866496404012
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,8,1,128,3,0.3438933293024699
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,16,1,1,3,0.3403093417485555
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,16,1,8,3,0.3438933293024699
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,16,1,32,3,0.34594134489695233
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,16,1,4,3,0.34884266058603924
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,16,1,2,3,0.33672531445821124
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,16,1,64,3,0.31197865804036456
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,16,1,16,3,0.32238932450612384
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,32,1,1,3,0.368127981821696
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,32,1,16,3,0.5102933247884115
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,16,1,128,3,0.3426986535390218
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,32,1,2,3,0.3479893207550049
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,32,1,4,3,0.4648960034052531
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,32,1,8,3,1.4095360438028972
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,32,1,32,3,0.31522132953008014
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,32,1,64,3,0.34201598167419434
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,32,1,128,3,0.3399680058161418
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,64,1,2,3,0.34116268157958984
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,64,1,4,3,0.3457706769307454
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,64,1,8,3,0.34167468547821045
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,64,1,16,3,0.3399680058161418
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,64,1,1,3,0.34884266058603924
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,64,1,64,3,0.3211946686108907
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,64,1,32,3,0.3386026620864868
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,64,1,128,3,0.3341653347015381
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,128,1,8,3,0.33655468622843426
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,128,1,32,3,0.37614933649698895
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,128,1,1,3,0.851967970530192
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,128,1,4,3,1.2917760213216145
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,128,1,64,3,0.8215893109639486
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,128,1,16,3,0.37887998421986896
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,128,1,2,3,0.3341653347015381
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,128,1,128,3,0.3346773386001587
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,256,1,4,3,0.3590826590855916
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,256,1,16,3,0.3394560019175212
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,256,1,2,3,0.47086934248606366
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,256,1,8,3,0.6272000074386597
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,256,1,1,3,0.8758613268534342
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,256,1,32,3,0.34252798557281494
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,256,1,64,3,0.3694933255513509
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,256,1,128,3,0.30668799082438153
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,512,1,4,3,0.4804266691207886
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,512,1,8,3,0.5374293327331543
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,512,1,2,3,0.8773972988128662
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,512,1,16,3,0.3466240167617798
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,512,1,32,3,0.34696535269419354
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,512,1,1,3,1.7017173767089844
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,512,1,128,3,0.3114666740099589
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,512,1,64,3,0.3259733319282532
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,1024,1,8,3,0.49186134338378906
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,1024,1,16,3,0.3643733263015747
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,1024,1,4,3,0.8833706378936768
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,1024,1,32,3,0.35788798332214355
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,1024,1,2,3,1.6837973594665527
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,1,1,1,7,0.32102400064468384
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,1024,1,1,3,3.3522345225016275
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,1,1,2,7,0.3452586730321248
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,1,1,16,7,0.34116268157958984
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,1,1,32,7,0.3510613441467285
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,1,1,8,7,0.6582613388697306
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,1024,1,64,3,0.3432106574376424
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,1,1,4,7,0.32921600341796875
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,1,1,64,7,1.01256529490153
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,2,1,2,7,0.3432106574376424
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,2,1,1,7,0.34013867378234863
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,2,1,8,7,0.3403093417485555
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,1,1,128,7,0.3341653347015381
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,2,1,4,7,0.3380906581878662
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,1024,1,128,3,0.36300798257191974
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,2,1,32,7,0.33791999022165936
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,2,2,1,64,7,1.0142719745635986
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,2,1,16,7,1.3213013013203938
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,32,4,1,4,7,0.3403093417485555
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,128,4,1,1,7,0.3423573176066081
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,16,4,1,8,7,0.34116268157958984
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,64,4,1,2,7,0.33536001046498615
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,1,2,1,128,7,0.32409600416819256
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,8,4,1,16,7,1.6928426424662273
VLLM,0.12.0,NVIDIA A100-SXM4-80GB,generation_mla,vllm_triton_mla,float16,float16,4,4,1,32,7,1.8570240338643391
