framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,12288,128,0.04198400179545085
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,12288,64,0.03979946772257487
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,12288,32,0.04225706656773885
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,12288,65536,8.783329264322917
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,12288,1.109675725301107
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,16384,1.5959050496419271
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,8192,0.8295071919759115
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,10240,0.9662805557250976
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,6144,0.5916671752929688
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,7168,0.7079253514607747
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,4096,0.4015551884969075
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,5120,0.4907349268595378
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,3072,0.28958721160888673
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,3584,0.3507189432779948
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,2048,0.2049013296763102
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,2560,0.2430954615275065
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,1024,0.10397013028462727
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,1536,0.15660266876220702
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,768,0.08106559912363688
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,512,0.061953067779541016
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,256,0.04130133390426636
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,128,0.034474666913350424
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,64,0.03078826665878296
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,32,0.03242666721343994
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,10240,65536,7.377752685546875
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,16384,1.2410549163818358
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,12288,0.9038165410359701
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,65536,8192,5.864042663574219
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,8192,0.6368938446044922
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,10240,0.8057514826456705
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,7168,0.5557589213053385
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,5120,0.40038401285807296
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,6144,0.4660223960876465
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,4096,0.3115008036295573
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,3072,0.23866027196248374
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,3584,0.2828960100809733
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,1536,0.12704319953918458
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,2048,0.16240639686584474
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,2560,0.20032854080200196
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,768,0.06761813163757324
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,1024,0.08823466300964355
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,512,0.04973119894663493
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,256,0.034883201122283936
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,128,0.029832533995310467
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,64,0.02525866627693176
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,32,0.026009599367777508
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,12288,0.8003583908081054
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,8192,65536,5.783416748046875
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,16384,1.0527061462402343
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,8192,0.5408085505167644
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,10240,0.6919167836507161
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,7168,0.4791978518168132
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,6144,0.4080992062886556
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,5120,0.3440309206644694
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,4096,0.2759338696797689
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,3584,0.23749972979227701
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,3072,0.20831467310587565
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,2560,0.1751039981842041
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,1536,0.10850986639658611
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,1024,0.07533120314280192
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,2048,0.13892265955607097
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,256,0.030583467086156207
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,768,0.05894720156987508
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,512,0.043620268503824874
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,128,0.026624000072479247
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,64,0.022664533058802287
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,32,0.0228000005086263
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,12288,0.7258143742879232
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,16384,0.92313601175944
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,7168,65536,4.991934712727865
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,10240,0.6161408106486003
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,8192,0.4809045473734538
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,7168,0.43683840433756516
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,4096,0.24712427457173666
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,5120,0.30173867543538413
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,6144,0.358297602335612
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,3072,0.1813162644704183
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,3584,0.21691733996073403
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,2560,0.15223573048909506
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,1536,0.09598293304443359
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,2048,0.12189013163248699
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,1024,0.0648202657699585
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,512,0.037137067317962645
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,768,0.05181440114974976
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,256,0.032494932413101196
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,128,0.023735467592875162
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,64,0.020138667027155558
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,32,0.020537600914637247
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,12288,0.6140949249267578
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,16384,0.834012794494629
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,6144,65536,4.159593709309896
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,7168,0.3497642517089844
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,8192,0.4201130549112956
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,10240,0.5135711987813314
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,4096,0.20333226521809897
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,6144,0.3055616060892741
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,5120,0.2596170743306478
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,2560,0.13025386333465577
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,3072,0.14888960520426434
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,3584,0.17762986818949383
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,1536,0.07662933667500814
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,2048,0.1047210693359375
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,1024,0.05403199990590414
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,768,0.041368532180786136
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,512,0.030855466922124226
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,256,0.02292693257331848
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,128,0.020547199249267577
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,64,0.01972800095876058
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,32,0.02053546706835429
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,12288,0.537121073404948
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,16384,0.6584320068359375
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,5120,65536,3.4263425191243493
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,7168,0.28344106674194336
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,10240,0.40741545359293624
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,8192,0.33481388092041015
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,4096,0.16486293474833172
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,5120,0.1999872048695882
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,6144,0.23995626767476402
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,3584,0.14472746849060059
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,2560,0.10239893595377605
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,3072,0.12168533007303875
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,1536,0.06365866661071777
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,2048,0.08536746501922607
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,1024,0.04389546712239583
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,768,0.03420159816741943
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,512,0.02573653260866801
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,256,0.018895999590555827
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,128,0.016064000129699708
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,64,0.016029866536458333
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,32,0.01650879979133606
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,12288,0.40973653793334963
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,16384,0.5391701380411784
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,4096,65536,2.650251770019531
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,7168,0.24453120231628417
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,10240,0.3532458623250326
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,8192,0.2907456080118815
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,4096,0.14363412857055663
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,6144,0.20824747085571288
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,5120,0.17578667004903156
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,3584,0.1263967990875244
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,3072,0.10451626777648926
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,2560,0.08976960182189941
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,1536,0.054647465546925865
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,1024,0.038780800501505536
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,2048,0.07550293604532878
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,768,0.02921813329060872
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,256,0.016850133736928306
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,512,0.02169813315073649
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,128,0.015476266543070475
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,64,0.012786133090655008
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,32,0.013058132926623025
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,12288,0.36655893325805666
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,16384,0.48827733993530276
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3584,65536,2.2304779052734376
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,7168,0.2214911937713623
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,10240,0.32522239685058596
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,8192,0.2623487949371338
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,4096,0.12933119932810466
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,5120,0.15830933252970378
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,6144,0.18920106887817384
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,3584,0.11376533508300782
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,2560,0.08072640101114908
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,3072,0.09625706672668458
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,1536,0.04939093192418416
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,2048,0.06727999846140544
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,1024,0.033655468622843424
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,768,0.02648640076319377
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,512,0.019797333081563315
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,256,0.015223466356595359
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,128,0.014040533701578775
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,64,0.011967999736467998
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,32,0.012717866897583007
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,12288,0.3062442779541016
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,16384,0.4141397476196289
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,3072,65536,1.9159381866455079
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,7168,0.18817706108093263
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,10240,0.27340799967447915
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,8192,0.2193749268849691
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,4096,0.11284480094909669
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,6144,0.1600170612335205
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,5120,0.13742079734802246
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,3584,0.09932800134023032
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,3072,0.08325119813283285
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,2560,0.07157866954803467
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,1536,0.04355413516362508
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,1024,0.03092479904492696
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,2048,0.05935786565144857
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,768,0.023961599667867026
TRTLLM,1.0.0rc6,NVIDIA GB200,gemm,torch_flow,float16,8192,2560,256,0.013982933759689332
